  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      5.0542E-01      1.2194E+00      1.1131E+00      1.4811E+00      3.2974E-01      7.5143E+01      1.1551E+02      1.0000E+00
      5.2252E-01      1.2507E+00      1.1666E+00      1.5339E+00      3.8067E-01      6.8254E+01      1.1763E+02      1.0000E+00
      5.2219E-01      1.2508E+00      1.1652E+00      1.5335E+00      3.8009E-01      6.8395E+01      1.1757E+02      1.0000E+00
      5.0578E-01      1.2196E+00      1.1144E+00      1.4814E+00      3.2983E-01      7.5252E+01      1.1564E+02      1.0000E+00
      9.4047E-01      1.1430E+00      1.0340E+00      1.2900E+00      7.5140E-01      7.5425E+01      9.8599E+01      1.0000E+00
      6.1411E-01      1.4555E+00      1.1869E+00      1.6825E+00      4.4693E-01      6.2299E+01      1.1564E+02      1.0000E+00
      5.7212E-01      1.2275E+00      1.1840E+00      1.3873E+00      3.7436E-01      7.6014E+01      1.2232E+02      1.0000E+00
      9.5150E-01      1.1096E+00      1.0272E+00      1.2619E+00      8.2026E-01      8.3156E+01      9.8746E+01      1.0000E+00
      1.1249E+00      1.0704E+00      1.0068E+00      1.1218E+00      1.0503E+00      8.5935E+01      9.3658E+01      1.0000E+00
      1.1249E+00      1.0704E+00      1.0068E+00      1.1218E+00      1.0503E+00      8.5935E+01      9.3658E+01      1.0000E+00
      9.5150E-01      1.1096E+00      1.0272E+00      1.2619E+00      8.2026E-01      8.3156E+01      9.8746E+01      1.0000E+00
      5.7212E-01      1.2275E+00      1.1840E+00      1.3873E+00      3.7436E-01      7.6014E+01      1.2232E+02      1.0000E+00
      6.1411E-01      1.4555E+00      1.1869E+00      1.6825E+00      4.4693E-01      6.2299E+01      1.1564E+02      1.0000E+00
      9.4047E-01      1.1430E+00      1.0340E+00      1.2900E+00      7.5140E-01      7.5425E+01      9.8599E+01      1.0000E+00
      5.0578E-01      1.2196E+00      1.1145E+00      1.4814E+00      3.2983E-01      7.5252E+01      1.1564E+02      1.0000E+00
      5.2218E-01      1.2508E+00      1.1652E+00      1.5335E+00      3.8009E-01      6.8395E+01      1.1757E+02      1.0000E+00
      5.2252E-01      1.2507E+00      1.1666E+00      1.5339E+00      3.8067E-01      6.8254E+01      1.1763E+02      1.0000E+00
      5.0542E-01      1.2194E+00      1.1131E+00      1.4811E+00      3.2974E-01      7.5143E+01      1.1551E+02      1.0000E+00
      9.3865E-01      1.1397E+00      1.0328E+00      1.2858E+00      7.5086E-01      7.5655E+01      9.8709E+01      1.0000E+00
