  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      1.0080E+00      1.0064E+00      1.0001E+00      1.0117E+00      1.0060E+00      8.9744E+01      9.0309E+01      1.0000E+00
      1.0191E+00      1.0165E+00      1.0005E+00      1.0297E+00      1.0136E+00      8.9239E+01      9.0894E+01      1.0000E+00
      1.0380E+00      1.0361E+00      1.0025E+00      1.0616E+00      1.0248E+00      8.7838E+01      9.2344E+01      1.0000E+00
      1.0943E+00      1.1231E+00      1.0293E+00      1.1752E+00      1.0010E+00      7.7997E+01      1.0060E+02      1.0000E+00
      6.6820E-01      1.3227E+00      1.4180E+00      1.5648E+00      3.2334E-01      7.3141E+01      1.3511E+02      1.0000E+00
      6.6820E-01      1.3227E+00      1.4180E+00      1.5648E+00      3.2334E-01      7.3141E+01      1.3511E+02      1.0000E+00
      1.0943E+00      1.1231E+00      1.0293E+00      1.1752E+00      1.0010E+00      7.7997E+01      1.0060E+02      1.0000E+00
      1.0380E+00      1.0361E+00      1.0025E+00      1.0616E+00      1.0248E+00      8.7838E+01      9.2344E+01      1.0000E+00
      1.0191E+00      1.0165E+00      1.0005E+00      1.0297E+00      1.0136E+00      8.9239E+01      9.0894E+01      1.0000E+00
      1.0080E+00      1.0064E+00      1.0001E+00      1.0117E+00      1.0060E+00      8.9744E+01      9.0309E+01      1.0000E+00
      1.0033E+00      1.0023E+00      1.0000E+00      1.0043E+00      1.0026E+00      8.9925E+01      9.0095E+01      1.0000E+00
      1.0023E+00      1.0018E+00      1.0000E+00      1.0029E+00      1.0017E+00      8.9898E+01      9.0102E+01      1.0000E+00
      1.0057E+00      1.0045E+00      1.0000E+00      1.0074E+00      1.0040E+00      8.9675E+01      9.0330E+01      1.0000E+00
      1.0126E+00      1.0110E+00      1.0003E+00      1.0176E+00      1.0081E+00      8.9095E+01      9.0927E+01      1.0000E+00
      1.0201E+00      1.0221E+00      1.0013E+00      1.0331E+00      1.0086E+00      8.7738E+01      9.2337E+01      1.0000E+00
      9.9311E-01      1.0118E+00      1.0020E+00      1.0312E+00      9.8001E-01      8.7023E+01      9.3223E+01      1.0000E+00
      9.7948E-01      1.0205E+00      1.0086E+00      1.0306E+00      9.5334E-01      8.2516E+01      9.6001E+01      1.0000E+00
      6.7090E-01      1.3257E+00      1.4243E+00      1.5704E+00      3.2405E-01      7.2717E+01      1.3535E+02      1.0000E+00
      6.7090E-01      1.3257E+00      1.4243E+00      1.5704E+00      3.2405E-01      7.2717E+01      1.3535E+02      1.0000E+00
      9.7948E-01      1.0205E+00      1.0086E+00      1.0306E+00      9.5334E-01      8.2516E+01      9.6001E+01      1.0000E+00
      9.9311E-01      1.0118E+00      1.0020E+00      1.0312E+00      9.8001E-01      8.7023E+01      9.3223E+01      1.0000E+00
      1.0201E+00      1.0221E+00      1.0013E+00      1.0331E+00      1.0086E+00      8.7738E+01      9.2337E+01      1.0000E+00
      1.0126E+00      1.0110E+00      1.0003E+00      1.0176E+00      1.0081E+00      8.9095E+01      9.0927E+01      1.0000E+00
      1.0057E+00      1.0045E+00      1.0000E+00      1.0074E+00      1.0040E+00      8.9675E+01      9.0330E+01      1.0000E+00
      1.0023E+00      1.0018E+00      1.0000E+00      1.0029E+00      1.0017E+00      8.9898E+01      9.0102E+01      1.0000E+00
      1.0014E+00      1.0010E+00      1.0000E+00      1.0017E+00      1.0008E+00      8.9914E+01      9.0075E+01      1.0000E+00
      1.0033E+00      1.0024E+00      1.0000E+00      1.0039E+00      1.0020E+00      8.9742E+01      9.0237E+01      1.0000E+00
      1.0068E+00      1.0051E+00      1.0001E+00      1.0080E+00      1.0040E+00      8.9351E+01      9.0616E+01      1.0000E+00
      1.0084E+00      1.0064E+00      1.0003E+00      1.0093E+00      1.0052E+00      8.8808E+01      9.1194E+01      1.0000E+00
      1.0052E+00      1.0021E+00      1.0006E+00      1.0032E+00      1.0025E+00      8.8015E+01      9.1832E+01      1.0000E+00
      9.9426E-01      1.0110E+00      1.0019E+00      1.0297E+00      9.8096E-01      8.7052E+01      9.3206E+01      1.0000E+00
      1.0994E+00      1.1204E+00      1.0282E+00      1.1699E+00      1.0056E+00      7.8158E+01      1.0046E+02      1.0000E+00
      1.0744E+00      1.1309E+00      1.0230E+00      1.1960E+00      9.9217E-01      8.3314E+01      9.7808E+01      1.0000E+00
      1.0744E+00      1.1309E+00      1.0230E+00      1.1960E+00      9.9217E-01      8.3314E+01      9.7808E+01      1.0000E+00
      1.0994E+00      1.1204E+00      1.0282E+00      1.1699E+00      1.0056E+00      7.8158E+01      1.0046E+02      1.0000E+00
      9.9426E-01      1.0110E+00      1.0019E+00      1.0297E+00      9.8096E-01      8.7052E+01      9.3206E+01      1.0000E+00
      1.0052E+00      1.0021E+00      1.0006E+00      1.0032E+00      1.0025E+00      8.8015E+01      9.1832E+01      1.0000E+00
      1.0084E+00      1.0064E+00      1.0003E+00      1.0093E+00      1.0052E+00      8.8808E+01      9.1194E+01      1.0000E+00
      1.0068E+00      1.0051E+00      1.0001E+00      1.0080E+00      1.0040E+00      8.9351E+01      9.0616E+01      1.0000E+00
      1.0033E+00      1.0024E+00      1.0000E+00      1.0039E+00      1.0020E+00      8.9742E+01      9.0237E+01      1.0000E+00
      1.0014E+00      1.0010E+00      1.0000E+00      1.0017E+00      1.0008E+00      8.9914E+01      9.0075E+01      1.0000E+00
      1.0007E+00      1.0005E+00      1.0000E+00      1.0008E+00      1.0003E+00      8.9947E+01      9.0041E+01      1.0000E+00
      1.0017E+00      1.0010E+00      1.0000E+00      1.0016E+00      1.0009E+00      8.9850E+01      9.0126E+01      1.0000E+00
      1.0034E+00      1.0017E+00      1.0000E+00      1.0028E+00      1.0019E+00      8.9643E+01      9.0302E+01      1.0000E+00
      1.0056E+00      1.0013E+00      1.0001E+00      1.0025E+00      1.0032E+00      8.9295E+01      9.0568E+01      1.0000E+00
      1.0086E+00      1.0062E+00      1.0003E+00      1.0090E+00      1.0054E+00      8.8805E+01      9.1189E+01      1.0000E+00
      1.0211E+00      1.0214E+00      1.0013E+00      1.0313E+00      1.0100E+00      8.7728E+01      9.2313E+01      1.0000E+00
      1.0405E+00      1.0333E+00      1.0022E+00      1.0553E+00      1.0294E+00      8.7767E+01      9.2259E+01      1.0000E+00
      1.0490E+00      1.0342E+00      1.0023E+00      1.0687E+00      1.0435E+00      8.9427E+01      9.0867E+01      1.0000E+00
      1.0490E+00      1.0342E+00      1.0023E+00      1.0687E+00      1.0435E+00      8.9427E+01      9.0867E+01      1.0000E+00
      1.0405E+00      1.0333E+00      1.0022E+00      1.0553E+00      1.0294E+00      8.7767E+01      9.2259E+01      1.0000E+00
      1.0211E+00      1.0214E+00      1.0013E+00      1.0313E+00      1.0100E+00      8.7728E+01      9.2313E+01      1.0000E+00
      1.0086E+00      1.0062E+00      1.0003E+00      1.0090E+00      1.0054E+00      8.8805E+01      9.1189E+01      1.0000E+00
      1.0056E+00      1.0013E+00      1.0001E+00      1.0025E+00      1.0032E+00      8.9295E+01      9.0568E+01      1.0000E+00
      1.0034E+00      1.0017E+00      1.0000E+00      1.0028E+00      1.0019E+00      8.9643E+01      9.0302E+01      1.0000E+00
      1.0017E+00      1.0010E+00      1.0000E+00      1.0016E+00      1.0009E+00      8.9850E+01      9.0126E+01      1.0000E+00
      1.0007E+00      1.0005E+00      1.0000E+00      1.0008E+00      1.0003E+00      8.9947E+01      9.0041E+01      1.0000E+00
      1.0003E+00      1.0002E+00      1.0000E+00      1.0003E+00      1.0001E+00      8.9975E+01      9.0018E+01      1.0000E+00
      1.0007E+00      1.0003E+00      1.0000E+00      1.0005E+00      1.0003E+00      8.9929E+01      9.0052E+01      1.0000E+00
      1.0017E+00      1.0005E+00      1.0000E+00      1.0009E+00      1.0009E+00      8.9827E+01      9.0125E+01      1.0000E+00
      1.0035E+00      1.0018E+00      1.0000E+00      1.0029E+00      1.0019E+00      8.9639E+01      9.0302E+01      1.0000E+00
      1.0072E+00      1.0052E+00      1.0001E+00      1.0082E+00      1.0042E+00      8.9340E+01      9.0615E+01      1.0000E+00
      1.0134E+00      1.0108E+00      1.0003E+00      1.0173E+00      1.0090E+00      8.9068E+01      9.0922E+01      1.0000E+00
      1.0204E+00      1.0156E+00      1.0005E+00      1.0275E+00      1.0157E+00      8.9170E+01      9.0890E+01      1.0000E+00
      1.0246E+00      1.0168E+00      1.0005E+00      1.0333E+00      1.0217E+00      8.9726E+01      9.0417E+01      1.0000E+00
      1.0246E+00      1.0168E+00      1.0005E+00      1.0333E+00      1.0217E+00      8.9726E+01      9.0417E+01      1.0000E+00
      1.0204E+00      1.0156E+00      1.0005E+00      1.0275E+00      1.0157E+00      8.9170E+01      9.0890E+01      1.0000E+00
      1.0134E+00      1.0108E+00      1.0003E+00      1.0173E+00      1.0090E+00      8.9068E+01      9.0922E+01      1.0000E+00
      1.0072E+00      1.0052E+00      1.0001E+00      1.0082E+00      1.0042E+00      8.9340E+01      9.0615E+01      1.0000E+00
      1.0035E+00      1.0018E+00      1.0000E+00      1.0029E+00      1.0019E+00      8.9639E+01      9.0302E+01      1.0000E+00
      1.0017E+00      1.0005E+00      1.0000E+00      1.0009E+00      1.0009E+00      8.9827E+01      9.0125E+01      1.0000E+00
      1.0007E+00      1.0003E+00      1.0000E+00      1.0005E+00      1.0003E+00      8.9929E+01      9.0052E+01      1.0000E+00
      1.0003E+00      1.0002E+00      1.0000E+00      1.0003E+00      1.0001E+00      8.9975E+01      9.0018E+01      1.0000E+00
      1.0001E+00      1.0001E+00      1.0000E+00      1.0001E+00      1.0000E+00      8.9990E+01      9.0006E+01      1.0000E+00
