Time,Dissipation Rate Incompressible,Dissipation Rate Compressible,Ekin incomp,Ekin comp,Enstrophy comp,DR_u,DR_S,DR_Sd,DR_p,Maximum Vorticity,Mean Temperature,uprime,Mean Entropy,ED_S,ED_D
0.54958203452879E+00001,0.36238667261880E-00002,0.67559908001931E-00002,0.12352166391330E+00000,0.11971694035863E+00000,0.21102355967884E+00001,0.33927778830256E-00002,0.36238667261880E-00002,0.34690423451473E-00002,0.32869484550459E-00002,0.19005026791323E+00002,0.99725160954998E+00000,0.28696302190735E+00000,0.19725515552207E+00001,0.28965221288719E-00002,0.28889423402725E-00003
0.55000000000000E+00001,0.36303836106157E-00002,0.67417273210246E-00002,0.12350397977319E+00000,0.11968551071520E+00000,0.21134704768440E+00001,0.33993004366993E-00002,0.36303836106157E-00002,0.34755650688177E-00002,0.32661622522069E-00002,0.19135189035116E+00002,0.99726043873431E+00000,0.28694247945444E+00000,0.19725022317621E+00001,0.29015130492975E-00002,0.28881341925355E-00003
0.55227360128698E+00001,0.36651899442323E-00002,0.66891717762683E-00002,0.12340972008033E+00000,0.11951513811823E+00000,0.21306734667693E+00001,0.34340384421312E-00002,0.36651899442323E-00002,0.35103300271606E-00002,0.31788417491077E-00002,0.19746670316583E+00002,0.99731129632353E+00000,0.28683295961276E+00000,0.19722316229131E+00001,0.29280913969680E-00002,0.28855366530172E-00003
0.55511289851689E+00001,0.37101283024251E-00002,0.66043836576733E-00002,0.12329651891247E+00000,0.11930392694688E+00000,0.21530466938402E+00001,0.34786278061940E-00002,0.37101283024251E-00002,0.35550261558420E-00002,0.30493575018313E-00002,0.20344556557118E+00002,0.99738210956019E+00000,0.28670137647904E+00000,0.19718875005899E+00001,0.29626025124550E-00002,0.28865909720463E-00003
0.55795039757537E+00001,0.37564972478695E-00002,0.65151552725471E-00002,0.12318811307108E+00000,0.11909476195035E+00000,0.21762387811673E+00001,0.35243219704284E-00002,0.37564972478695E-00002,0.36009222144597E-00002,0.29142330580874E-00002,0.20756956210315E+00002,0.99746142154642E+00000,0.28657531071963E+00000,0.19715362731718E+00001,0.29983974050724E-00002,0.28927432337782E-00003
0.56078758073710E+00001,0.38041183987053E-00002,0.64307084136944E-00002,0.12308367327832E+00000,0.11888733029289E+00000,0.22001898983716E+00001,0.35710102607993E-00002,0.38041183987053E-00002,0.36478899191414E-00002,0.27828184945530E-00002,0.20986575059438E+00002,0.99754925442459E+00000,0.28645380462746E+00000,0.19711774045659E+00001,0.30353963948669E-00002,0.29029018981362E-00003
0.56362609976006E+00001,0.38525783532826E-00002,0.63564233102100E-00002,0.12298210423890E+00000,0.11868111125683E+00000,0.22248017691885E+00001,0.36184423772154E-00002,0.38525783532826E-00002,0.36956293420153E-00002,0.26607939681947E-00002,0.21036114049819E+00002,0.99764516952325E+00000,0.28633558893823E+00000,0.19708108208943E+00001,0.30734158399829E-00002,0.29147816882671E-00003
0.56646774937055E+00001,0.39013630314045E-00002,0.62926877049279E-00002,0.12288231553132E+00000,0.11847568294483E+00000,0.22499768883719E+00001,0.36663127762814E-00002,0.39013630314045E-00002,0.37437682999855E-00002,0.25489194049425E-00002,0.20912517334316E+00002,0.99774836512197E+00000,0.28621939781844E+00000,0.19704371747714E+00001,0.31122434719166E-00002,0.29255865592872E-00003
0.56931444344039E+00001,0.39500127618561E-00002,0.62360976509019E-00002,0.12278337338693E+00000,0.11827087047358E+00000,0.22756233043001E+00001,0.37143392628877E-00002,0.39500127618561E-00002,0.37919655614459E-00002,0.24441320894560E-00002,0.21214272482409E+00002,0.99785786776871E+00000,0.28610414582447E+00000,0.19700577041169E+00001,0.31516686958705E-00002,0.29329789574260E-00003
0.57216817619156E+00001,0.39982255467274E-00002,0.61820851526597E-00002,0.12268446393376E+00000,0.11806668395344E+00000,0.23016373221470E+00001,0.37623040067282E-00002,0.39982255467274E-00002,0.38399735773449E-00002,0.23421115753148E-00002,0.21338036468562E+00002,0.99797279199071E+00000,0.28598888548772E+00000,0.19696737319239E+00001,0.31914827166922E-00002,0.29358534163072E-00003
0.57503096170496E+00001,0.40458988823215E-00002,0.61261210758294E-00002,0.12258474398896E+00000,0.11786314506434E+00000,0.23278987203782E+00001,0.38100712644398E-00002,0.40458988823215E-00002,0.38876657838886E-00002,0.22384552919408E-00002,0.21239080615998E+00002,0.99809253331752E+00000,0.28587263363132E+00000,0.19692860869346E+00001,0.32314796868710E-00002,0.29346325845538E-00003
0.57790468665749E+00001,0.40932061954047E-00002,0.60630051075243E-00002,0.12248341084836E+00000,0.11766045440505E+00000,0.23543112043723E+00001,0.38576469733371E-00002,0.40932061954047E-00002,0.39351037644979E-00002,0.21279013430264E-00002,0.20900778947203E+00002,0.99821677032915E+00000,0.28575445269013E+00000,0.19688954920318E+00001,0.32715036478683E-00002,0.29314716992117E-00003
0.58078677041570E+00001,0.41405950336996E-00002,0.59875849862163E-00002,0.12237982661021E+00000,0.11745938725021E+00000,0.23808137341772E+00001,0.39051721767748E-00002,0.41405950336996E-00002,0.39825339356938E-00002,0.20050510505226E-00002,0.20313726366044E+00002,0.99834532782436E+00000,0.28563359584173E+00000,0.19685032440935E+00001,0.33114492829402E-00002,0.29303150062300E-00003
0.58367602709970E+00001,0.41887138803655E-00002,0.58974590209276E-00002,0.12227291646902E+00000,0.11726043787549E+00000,0.24074223624773E+00001,0.39529326995762E-00002,0.41887138803655E-00002,0.40303672213584E-00002,0.18670917995692E-00002,0.19478015835582E+00002,0.99847866085720E+00000,0.28550880484849E+00000,0.19681092020840E+00001,0.33513481574647E-00002,0.29358452257858E-00003
0.58656421699502E+00001,0.42379714853749E-00002,0.57950771069988E-00002,0.12216156443974E+00000,0.11706442423720E+00000,0.24341833704398E+00001,0.40010909999588E-00002,0.42379714853749E-00002,0.40788492701419E-00002,0.17162278368569E-00002,0.18409547868023E+00002,0.99861736585635E+00000,0.28537877103917E+00000,0.19677131109011E+00001,0.33913001995962E-00002,0.29512467446667E-00003
0.58944818684343E+00001,0.42884013567612E-00002,0.56847642954330E-00002,0.12204431237375E+00000,0.11687158092408E+00000,0.24612240902480E+00001,0.40496892220589E-00002,0.42884013567612E-00002,0.41280172952190E-00002,0.15567470002140E-00002,0.18853706821952E+00002,0.99876250258332E+00000,0.28524178325735E+00000,0.19673132604282E+00001,0.34315455981946E-00002,0.29763562508523E-00003
0.59232846904901E+00001,0.43396380710192E-00002,0.55664024805782E-00002,0.12191966673133E+00000,0.11668180038959E+00000,0.24886809945854E+00001,0.40985959174835E-00002,0.43396380710192E-00002,0.41776588149248E-00002,0.13887436656534E-00002,0.19562576671788E+00002,0.99891529262173E+00000,0.28509608524300E+00000,0.19669073158329E+00001,0.34723710813077E-00002,0.30080457241983E-00003
0.59520542407153E+00001,0.43911405593772E-00002,0.54337308906707E-00002,0.12178659571939E+00000,0.11649518145571E+00000,0.25166394867598E+00001,0.41475746680201E-00002,0.43911405593772E-00002,0.42274348182295E-00002,0.12062960724412E-00002,0.20199795572902E+00002,0.99907668156493E+00000,0.28494045660967E+00000,0.19664936109581E+00001,0.35139960242025E-00002,0.30422701648484E-00003
0.59807920365869E+00001,0.44424715116880E-00002,0.52788164335175E-00002,0.12164470012164E+00000,0.11631215445779E+00000,0.25451248237115E+00001,0.41964174937630E-00002,0.44424715116880E-00002,0.42770631866445E-00002,0.10017532468730E-00002,0.20765496756333E+00002,0.99924718167737E+00000,0.28477441378706E+00000,0.19660714675412E+00001,0.35565277221166E-00002,0.30759964940029E-00003
0.60000000000000E+00001,0.44767937398156E-00002,0.51555989203443E-00002,0.12154491483972E+00000,0.11619204301814E+00000,0.25645918576078E+00001,0.42291480931250E-00002,0.44767937398156E-00002,0.43102971081121E-00002,0.84530181223217E-00003,0.21108505674742E+00002,0.99936635867358E+00000,0.28465758944121E+00000,0.19657843858592E+00001,0.35856631993169E-00002,0.30975724306057E-00003
0.60086048153648E+00001,0.44918117088282E-00002,0.51046972514197E-00002,0.12149896796935E+00000,0.11613888088923E+00000,0.25732109190222E+00001,0.42434901134819E-00002,0.44918117088282E-00002,0.43248534797865E-00002,0.77984377163320E-00003,0.21250425299176E+00002,0.99942107736146E+00000,0.28460378068389E+00000,0.19656545348450E+00001,0.35985983791153E-00002,0.31067657727780E-00003
0.60372525954571E+00001,0.45421860858100E-00002,0.49058743417434E-00002,0.12134068411553E+00000,0.11596501864402E+00000,0.26026527667644E+00001,0.42917158500816E-00002,0.45421860858100E-00002,0.43737643293854E-00002,0.53211001235803E-00003,0.21694799498332E+00002,0.99960894245317E+00000,0.28441833522182E+00000,0.19652168507991E+00001,0.36428050825718E-00002,0.31359814568496E-00003
0.60658416219833E+00001,0.45919741133834E-00002,0.47001871199299E-00002,0.12117504595440E+00000,0.11579661301522E+00000,0.26325632882791E+00001,0.43395736861866E-00002,0.45919741133834E-00002,0.44222450757874E-00002,0.27794204414247E-00003,0.22093255322076E+00002,0.99980455974831E+00000,0.28422414388930E+00000,0.19647721733718E+00001,0.36877487787743E-00002,0.31622776468621E-00003
0.60943660629604E+00001,0.46411969567964E-00002,0.45019848926912E-00002,0.12100267605044E+00000,0.11563373289640E+00000,0.26629956890299E+00001,0.43871076083418E-00002,0.46411969567964E-00002,0.44703327144663E-00002,0.31652178224931E-00004,0.22456041522925E+00002,0.10000069854924E+00001,0.28402191940111E+00000,0.19643209902799E+00001,0.37334235543668E-00002,0.31852713576513E-00003
0.61228217287241E+00001,0.46899819355379E-00002,0.43218774516875E-00002,0.12082393677519E+00000,0.11547591304663E+00000,0.26940494461978E+00001,0.44344416389770E-00002,0.46899819355379E-00002,0.45181521745929E-00002,-.19627472290545E-00003,0.22790369025901E+00002,0.10002154128348E+00001,0.28381207018635E+00000,0.19638632831143E+00001,0.37799078932423E-00002,0.32049037677555E-00003
0.61512068768419E+00001,0.47386544593169E-00002,0.41647942848157E-00002,0.12063917249277E+00000,0.11532249447652E+00000,0.27258812817885E+00001,0.44818356995046E-00002,0.47386544593169E-00002,0.45659844131466E-00002,-.40119012833093E-00003,0.23098954656094E+00002,0.10004291460568E+00001,0.28359498407973E+00000,0.19633992837461E+00001,0.38273856460789E-00002,0.32219910592872E-00003
0.61795219973945E+00001,0.47877197518611E-00002,0.40319035214245E-00002,0.12044873849253E+00000,0.11517273010340E+00000,0.27586767344237E+00001,0.45296612261573E-00002,0.47877197518611E-00002,0.46142431186784E-00002,-.58233959725387E-00003,0.23380279104951E+00002,0.10006476112426E+00001,0.28337106238115E+00000,0.19629294957511E+00001,0.38761001264229E-00002,0.32383510923031E-00003
0.62077654277952E+00001,0.48377495365646E-00002,0.39245799832513E-00002,0.12025297956990E+00000,0.11502581442127E+00000,0.27926024206162E+00001,0.45783151148313E-00002,0.48377495365646E-00002,0.46633798478281E-00002,-.73879986457671E-00003,0.23628639620549E+00002,0.10008702714189E+00001,0.28314069479077E+00000,0.19624546193693E+00001,0.39262726926773E-00002,0.32563991716357E-00003
0.62359425162628E+00001,0.48892663960695E-00002,0.38473273081615E-00002,0.12005215577283E+00000,0.11488085463130E+00000,0.28277867833408E+00001,0.46281524862517E-00002,0.48892663960695E-00002,0.47138008113409E-00002,-.86647350317944E-00003,0.23835247865179E+00002,0.10010965610990E+00001,0.28290417196503E+00000,0.19619754269750E+00001,0.39780620242335E-00002,0.32784437314180E-00003
0.62640617900108E+00001,0.49426017647298E-00002,0.38080822497721E-00002,0.11984637868222E+00000,0.11473678704888E+00000,0.28642822932822E+00001,0.46793913500448E-00002,0.49426017647298E-00002,0.47657569915114E-00002,-.95767474173934E-00003,0.23991597250678E+00002,0.10013257655947E+00001,0.28266161003600E+00000,0.19614926031318E+00001,0.40315042652923E-00002,0.33060270772583E-00003
0.62921270549045E+00001,0.49977689284215E-00002,0.38157444628581E-00002,0.11963555446545E+00000,0.11459225851678E+00000,0.29020224999163E+00001,0.47320202265856E-00002,0.49977689284215E-00002,0.48192412709682E-00002,-.10034968081101E-00002,0.24090311204965E+00002,0.10015569560663E+00001,0.28241288269181E+00000,0.19610064637790E+00001,0.40864559539092E-00002,0.33394945589875E-00003
0.63200969291506E+00001,0.50543758811888E-00002,0.38760896138135E-00002,0.11941988712293E+00000,0.11444601016792E+00000,0.29407763568397E+00001,0.47857218253609E-00002,0.50543758811888E-00002,0.48739099561390E-00002,-.99782034232547E-00003,0.24117600102118E+00002,0.10017885913069E+00001,0.28215821462781E+00000,0.19605179962773E+00001,0.41425362031238E-00002,0.33779008474165E-00003
0.63479531267666E+00001,0.51118572277976E-00002,0.39883962302621E-00002,0.11919951893613E+00000,0.11429671724547E+00000,0.29802770063799E+00001,0.48400712987568E-00002,0.51118572277976E-00002,0.49292919806925E-00002,-.94089575043034E-00003,0.24075638032976E+00002,0.10020191779410E+00001,0.28189775798580E+00000,0.19600277985564E+00001,0.41993234500819E-00002,0.34194974863780E-00003
0.63756749249734E+00001,0.51695776993258E-00002,0.41446994716489E-00002,0.11897480802384E+00000,0.11414332116239E+00000,0.30202366448488E+00001,0.48945931484558E-00002,0.51695776993258E-00002,0.49848607526222E-00002,-.84016128097336E-00003,0.23978926370568E+00002,0.10022472689942E+00001,0.28163192056753E+00000,0.19595365502250E+00001,0.42563795969280E-00002,0.34623263629015E-00003
0.64032692432573E+00001,0.52270288878383E-00002,0.43318288708649E-00002,0.11874609917767E+00000,0.11398500925030E+00000,0.30604368471722E+00001,0.49489146281768E-00002,0.52270288878383E-00002,0.50401997970849E-00002,-.70837092621999E-00003,0.23894965609594E+00002,0.10024719357497E+00001,0.28136109560216E+00000,0.19590444480229E+00001,0.43133810953403E-00002,0.35047554201245E-00003
0.64307476040183E+00001,0.52838983374519E-00002,0.45345538082540E-00002,0.11851386903662E+00000,0.11382141040850E+00000,0.31007345699224E+00001,0.50028058944875E-00002,0.52838983374519E-00002,0.50950523780073E-00002,-.56049856975334E-00003,0.24446521337454E+00002,0.10026927118805E+00001,0.28108583390917E+00000,0.19585516165913E+00001,0.43701634517378E-00002,0.35457590875755E-00003
0.64581246093343E+00001,0.53401002785652E-00002,0.47388359064291E-00002,0.11827867233649E+00000,0.11365257823172E+00000,0.31410684128368E+00001,0.50561991808556E-00002,0.53401002785652E-00002,0.51493447614507E-00002,-.41050885502162E-00003,0.25058593665617E+00002,0.10029096003245E+00001,0.28080678094435E+00000,0.19580581124295E+00001,0.44266938470191E-00002,0.35850235291630E-00003
0.64854171408119E+00001,0.53957334770748E-00002,0.49341659339572E-00002,0.11804100038179E+00000,0.11347881098629E+00000,0.31814361031433E+00001,0.51091538534248E-00002,0.53957334770748E-00002,0.52031492078767E-00002,-.26898327391949E-00003,0.25738917858697E+00002,0.10031230152839E+00001,0.28052450918685E+00000,0.19575637173450E+00001,0.44830290263363E-00002,0.36229468966263E-00003
0.65000000000000E+00001,0.54255653949450E-00002,0.50282730386522E-00002,0.11791290634388E+00000,0.11338392762844E+00000,0.32032232261353E+00001,0.51375735385837E-00002,0.54255653949450E-00002,0.52320138190478E-00002,-.20374078039555E-00003,0.26137326883919E+00002,0.10032360511041E+00001,0.28037226009228E+00000,0.19572986185669E+00001,0.45133396901487E-00002,0.36430810066309E-00003
0.65108851973611E+00001,0.54474206643836E-00002,0.51026903308396E-00002,0.11781686170876E+00000,0.11331226227827E+00000,0.32192600275024E+00001,0.51583931901612E-00002,0.54474206643836E-00002,0.52531586308950E-00002,-.15046830005538E-00003,0.26444855827835E+00002,0.10033200380778E+00001,0.28025804979074E+00000,0.19571003462517E+00001,0.45356380149153E-00002,0.36579658146419E-00003
0.65380672546472E+00001,0.55025266026634E-00002,0.52631523982168E-00002,0.11757563792754E+00000,0.11313051007353E+00000,0.32598329565280E+00001,0.52108631000411E-00002,0.55025266026634E-00002,0.53064523450918E-00002,-.43299946875047E-00004,0.27283552258297E+00002,0.10035286160044E+00001,0.27997099603059E+00000,0.19566038947415E+00001,0.45919195367617E-00002,0.36959915922227E-00003
0.65652208838475E+00001,0.55577104011708E-00002,0.53998337991268E-00002,0.11733294239744E+00000,0.11294558588828E+00000,0.33006124048861E+00001,0.52632863416081E-00002,0.55577104011708E-00002,0.53597347736617E-00002,0.40099025465147E-00004,0.28223839637561E+00002,0.10037360032266E+00001,0.27968189358322E+00000,0.19561061754703E+00001,0.46483572333052E-00002,0.37359567326154E-00003
0.65923656286555E+00001,0.56131379057706E-00002,0.55120164097682E-00002,0.11708865716674E+00000,0.11275807061193E+00000,0.33416422330082E+00001,0.53157245675706E-00002,0.56131379057706E-00002,0.54131014571594E-00002,0.98914952608801E-00004,0.29505896069920E+00002,0.10039434098177E+00001,0.27939059536396E+00000,0.19556067048087E+00001,0.47050222759602E-00002,0.37791139860182E-00003
0.66195162459625E+00001,0.56687583477462E-00002,0.56033496263946E-00002,0.11684241208588E+00000,0.11256839497949E+00000,0.33829059637573E+00001,0.53680792823061E-00002,0.56687583477462E-00002,0.54664686366540E-00002,0.13688098974065E-00003,0.30845540573722E+00002,0.10041521222860E+00001,0.27909665241738E+00000,0.19551048544082E+00001,0.47618826103783E-00002,0.38259463597146E-00003
0.66466648374837E+00001,0.57242007021914E-00002,0.56810434051736E-00002,0.11659385366407E+00000,0.11237690174495E+00000,0.34242701069583E+00001,0.54200172576382E-00002,0.57242007021914E-00002,0.55194906235590E-00002,0.16155278161460E-00003,0.32231063007173E+00002,0.10043630724512E+00001,0.27879963374447E+00000,0.19546004627218E+00001,0.48187185404618E-00002,0.38757790904975E-00003
0.66738180394358E+00001,0.57789529311622E-00002,0.57529934577437E-00002,0.11634238771049E+00000,0.11218357235147E+00000,0.34655417164554E+00001,0.54711105481966E-00002,0.57789529311622E-00002,0.55717107327758E-00002,0.18128272496789E-00003,0.33650074008717E+00002,0.10045769673523E+00001,0.27849881832243E+00000,0.19540932555231E+00001,0.48752080875257E-00002,0.39273839985877E-00003
0.67009886188714E+00001,0.58324838147613E-00002,0.58253708732818E-00002,0.11608733241027E+00000,0.11198814279414E+00000,0.35064794842163E+00001,0.55209155198788E-00002,0.58324838147613E-00002,0.56226605648931E-00002,0.20271030838866E-00003,0.35091310065074E+00002,0.10047941501800E+00001,0.27819337688051E+00000,0.19535829726479E+00001,0.49309409960535E-00002,0.39795125983467E-00003
0.67281761325234E+00001,0.58842294651691E-00002,0.59021465751468E-00002,0.11582804909973E+00000,0.11179029844281E+00000,0.35467678585687E+00001,0.55689504092061E-00002,0.58842294651691E-00002,0.56718348000647E-00002,0.23031177508214E-00003,0.36547180331847E+00002,0.10050145878317E+00001,0.27788252805784E+00000,0.19530694394170E+00001,0.49853749930399E-00002,0.40312278776876E-00003
0.67553835040963E+00001,0.59336020987785E-00002,0.59857683086412E-00002,0.11556387061108E+00000,0.11158956840658E+00000,0.35860586485942E+00001,0.56147204074759E-00002,0.59336020987785E-00002,0.57187103406250E-00002,0.26705796801628E-00003,0.38013266924479E+00002,0.10052380998671E+00001,0.27756545247452E+00000,0.19525519772526E+00001,0.50379053244291E-00002,0.40816807313795E-00003
0.67826195507485E+00001,0.59800057417189E-00002,0.60777310165766E-00002,0.11529433469638E+00000,0.11138540167675E+00000,0.36240301710258E+00001,0.56577515909463E-00002,0.59800057417189E-00002,0.57627731352408E-00002,0.31495788133580E-00003,0.39487919718247E+00002,0.10054644053792E+00001,0.27724157299652E+00000,0.19520295242123E+00001,0.50880020570352E-00002,0.41297509515740E-00003
0.68098915498492E+00001,0.60228643543941E-00002,0.61786730603441E-00002,0.11501939935430E+00000,0.11117728519578E+00000,0.36604053297566E+00001,0.56976076677170E-00002,0.60228643543941E-00002,0.58035412105098E-00002,0.37513184983428E-00003,0.40969608149516E+00002,0.10056931318377E+00001,0.27691081519062E+00000,0.19515009975595E+00001,0.51352232489168E-00002,0.41739866526085E-00003
0.68372053129488E+00001,0.60617184100554E-00002,0.62882565195118E-00002,0.11473952994852E+00000,0.11096479740214E+00000,0.36949736151438E+00001,0.57339480300581E-00002,0.60617184100554E-00002,0.58406355608417E-00002,0.44762095867010E-00003,0.42670057518917E+00002,0.10059237998324E+00001,0.27657371524727E+00000,0.19509655390192E+00001,0.51792328282245E-00002,0.42129883455773E-00003
0.68645655321201E+00001,0.60962463851756E-00002,0.64046289556078E-00002,0.11445567801138E+00000,0.11074767386049E+00000,0.37275987621775E+00001,0.57665405963397E-00002,0.60962463851756E-00002,0.58737965616525E-00002,0.53083239395522E-00003,0.45065589008763E+00002,0.10061558677267E+00001,0.27623139818080E+00000,0.19504227122254E+00001,0.52198092801972E-00002,0.42454695920082E-00003
0.68919764431281E+00001,0.61262945200982E-00002,0.65231795495779E-00002,0.11416906614032E+00000,0.11052584426525E+00000,0.37582187350142E+00001,0.57952853296022E-00002,0.61262945200982E-00002,0.59029080342785E-00002,0.62027151529938E-00003,0.47548778276435E+00002,0.10063888062331E+00001,0.27588532175564E+00000,0.19498724537653E+00001,0.52568452610294E-00002,0.42703629343672E-00003
0.69194427805375E+00001,0.61518909503534E-00002,0.66361605502513E-00002,0.11388093621488E+00000,0.11029944670678E+00000,0.37868321149151E+00001,0.58202260707371E-00002,0.61518909503534E-00002,0.59280087014978E-00002,0.70815184875347E-00003,0.50116706334239E+00002,0.10066221704343E+00001,0.27553697418542E+00000,0.19493148709690E+00001,0.52903399296384E-00002,0.42869909418743E-00003
0.69469708669159E+00001,0.61732770328531E-00002,0.67340005283574E-00002,0.11359243462922E+00000,0.11006885347382E+00000,0.38134999289961E+00001,0.58415782503031E-00002,0.61732770328531E-00002,0.59493242534321E-00002,0.78467627492535E-00003,0.52763846314132E+00002,0.10068555765573E+00001,0.27518773546947E+00000,0.19487501883486E+00001,0.53204146283019E-00002,0.42953339592333E-00003
0.69745695644391E+00001,0.61909185059812E-00002,0.68093113996141E-00002,0.11330458553910E+00000,0.10983460368339E+00000,0.38383510692489E+00001,0.58597444998503E-00002,0.61909185059812E-00002,0.59672828208184E-00002,0.84202857879575E-00003,0.55477510354263E+00002,0.10070886235650E+00001,0.27483884434227E+00000,0.19481787165773E+00001,0.53473272198212E-00002,0.42962231387540E-00003
0.70000000000000E+00001,0.62043500441919E-00002,0.68517873473289E-00002,0.11304143203496E+00000,0.10961659049586E+00000,0.38598050354524E+00001,0.58741160193044E-00002,0.62043500441919E-00002,0.59813302839126E-00002,0.87045706341629E-00003,0.58026595276737E+00002,0.10073020344631E+00001,0.27451949783208E+00000,0.19476479657471E+00001,0.53696408002836E-00002,0.42912124092530E-00003
0.70277631700786E+00001,0.62161643849592E-00002,0.69031340364235E-00002,0.11275717239522E+00000,0.10937656633596E+00000,0.38816272861793E+00001,0.58874714814784E-00002,0.62161643849592E-00002,0.59941888216996E-00002,0.90894521472391E-00003,0.60784368026447E+00002,0.10075329430025E+00001,0.27417412033866E+00000,0.19470646621490E+00001,0.53914922010599E-00002,0.42796293934549E-00003
0.70556010590105E+00001,0.62251333832942E-00002,0.69560363813899E-00002,0.11247594219503E+00000,0.10913376585694E+00000,0.39021308906690E+00001,0.58987396885873E-00002,0.62251333832942E-00002,0.60047393548782E-00002,0.95129702651178E-00003,0.63471641893078E+00002,0.10077615408895E+00001,0.27383199495923E+00000,0.19464766807784E+00001,0.54112582685951E-00002,0.42586618097720E-00003
0.70835231635113E+00001,0.62309092947478E-00002,0.70345855352477E-00002,0.11219820897588E+00000,0.10888768680323E+00000,0.39212430684417E+00001,0.59078126359099E-00002,0.62309092947478E-00002,0.60127874178045E-00002,0.10217981174432E-00002,0.65927039308450E+00002,0.10079870834082E+00001,0.27349370373725E+00000,0.19458850636447E+00001,0.54290835085044E-00002,0.42247079749577E-00003
0.71115428635079E+00001,0.62333898931332E-00002,0.71401650723521E-00002,0.11192456086662E+00000,0.10863781724530E+00000,0.39388877363000E+00001,0.59146911635622E-00002,0.62333898931332E-00002,0.60182842696101E-00002,0.11218808027420E-00002,0.67943486877830E+00002,0.10082089014627E+00001,0.27315997860426E+00000,0.19452915802673E+00001,0.54451315482355E-00002,0.41759599581136E-00003
0.71396634787557E+00001,0.62330850140972E-00002,0.72528310874367E-00002,0.11165602404526E+00000,0.10838431020888E+00000,0.39550357452613E+00001,0.59197152322827E-00002,0.62330850140972E-00002,0.60216091455142E-00002,0.12312219419225E-00002,0.69295617508502E+00002,0.10084264135234E+00001,0.27283209005450E+00000,0.19446993202014E+00001,0.54596580177312E-00002,0.41148019717724E-00003
0.71678212362512E+00001,0.62310969994838E-00002,0.73379123402180E-00002,0.11139455131211E+00000,0.10812884549564E+00000,0.39697385036148E+00001,0.59235696156479E-00002,0.62310969994838E-00002,0.60235814776417E-00002,0.13143308625763E-00002,0.69812349760479E+00002,0.10086387797762E+00001,0.27251244780390E+00000,0.19441134144782E+00001,0.54730017521573E-00002,0.40471309542285E-00003
0.71959812121612E+00001,0.62288358019485E-00002,0.73648354105543E-00002,0.11114160432708E+00000,0.10787355088237E+00000,0.39832503177631E+00001,0.59271938881215E-00002,0.62288358019485E-00002,0.60253098662102E-00002,0.13395255443440E-00002,0.69455059545352E+00002,0.10088457858502E+00001,0.27220287082381E+00000,0.19435374006705E+00001,0.54856769833094E-00002,0.39790019421931E-00003
0.72241397727599E+00001,0.62275685555701E-00002,0.73350112178922E-00002,0.11089718271900E+00000,0.10762006783872E+00000,0.39959923456585E+00001,0.59315344560799E-00002,0.62275685555701E-00002,0.60278657776761E-00002,0.13071454402162E-00002,0.68327762459851E+00002,0.10090483201846E+00001,0.27190339303877E+00000,0.19429712520342E+00001,0.54983437605026E-00002,0.39148885222243E-00003
0.72523064529331E+00001,0.62271854424630E-00002,0.72964926309617E-00002,0.11065979048128E+00000,0.10736862260280E+00000,0.40082789745919E+00001,0.59367282062362E-00002,0.62271854424630E-00002,0.60312923575077E-00002,0.12652002734540E-00002,0.66617882276672E+00002,0.10092479960081E+00001,0.27161221190179E+00000,0.19424120380312E+00001,0.55114368648441E-00002,0.38521631217983E-00003
0.72804967579609E+00001,0.62260359983982E-00002,0.73008716837573E-00002,0.11042804782502E+00000,0.10711808635895E+00000,0.40200896196274E+00001,0.59418891589184E-00002,0.62260359983982E-00002,0.60344014381018E-00002,0.12664702456556E-00002,0.64521308884827E+00002,0.10094452424847E+00001,0.27132765902137E+00000,0.19418576797066E+00001,0.55248980520548E-00002,0.37793393052856E-00003
0.73087292012791E+00001,0.62229195101404E-00002,0.73307440454573E-00002,0.11020222723139E+00000,0.10686766404681E+00000,0.40313854865689E+00001,0.59463924305797E-00002,0.62229195101404E-00002,0.60363566666550E-00002,0.12943873788023E-00002,0.62197098677161E+00002,0.10096383156213E+00001,0.27105009036633E+00000,0.19413100834212E+00001,0.55387062477519E-00002,0.36879714776653E-00003
0.73370270540134E+00001,0.62199543369983E-00002,0.73007478499927E-00002,0.10998388648262E+00000,0.10661848697151E+00000,0.40425378079795E+00001,0.59515136921874E-00002,0.62199543369983E-00002,0.60387720154333E-00002,0.12619758345594E-00002,0.59765763874114E+00002,0.10098257589531E+00001,0.27078144505931E+00000,0.19407721129423E+00001,0.55533169382269E-00002,0.35881931361121E-00003
0.73654115105177E+00001,0.62214754156474E-00002,0.71742255191441E-00002,0.10977339207716E+00000,0.10637245544029E+00000,0.40540948894007E+00001,0.59596634999389E-00002,0.62214754156474E-00002,0.60447654897076E-00002,0.11294600294365E-00002,0.57319011026881E+00002,0.10100097536014E+00001,0.27052220127888E+00000,0.19402407213927E+00001,0.55692700149270E-00002,0.35045148074923E-00003
0.73938280549785E+00001,0.62284232709057E-00002,0.70176864785357E-00002,0.10956947399947E+00000,0.10613027264237E+00000,0.40662438621165E+00001,0.59713565499185E-00002,0.62284232709057E-00002,0.60549771704676E-00002,0.96270930806814E-00003,0.54913347873213E+00002,0.10101939419310E+00001,0.27027081973392E+00000,0.19397091939592E+00001,0.55867003263988E-00002,0.34443326166399E-00003
