Time,Dissipation Rate Incompressible,Dissipation Rate Compressible,Ekin incomp,Ekin comp,Enstrophy comp,DR_u,DR_S,DR_Sd,DR_p,Maximum Vorticity,Mean Temperature,uprime,Mean Entropy,ED_S,ED_D
0.10344756335628E+00002,0.97470569984544E-00002,0.66002078869804E-00002,0.87078730773352E-00001,0.83499442033816E-00001,0.65390917797676E+00001,0.96127172379676E-00002,0.97470569984544E-00002,0.96571180785002E-00002,-.30569101915198E-00002,0.37383968077519E+00002,0.10323097247541E+00001,0.24094083751459E+00000,0.18830641096641E+00001,0.96255730308603E-00002,0.18033251698826E-00003
0.10376300875822E+00002,0.97427422917618E-00002,0.64715192452460E-00002,0.86774277794659E-00001,0.83281730058146E-00001,0.65391908996942E+00001,0.96096309482849E-00002,0.97427422917618E-00002,0.96536209584526E-00002,-.31821017132066E-00002,0.37599616905943E+00002,0.10326331039135E+00001,0.24051926852078E+00000,0.18823488681834E+00001,0.96285015107585E-00002,0.17901761818319E-00003
0.10407994944599E+00002,0.97364682443666E-00002,0.64279614443247E-00002,0.86471285184901E-00001,0.83065740624328E-00001,0.65376719127948E+00001,0.96049880988641E-00002,0.97364682443666E-00002,0.96484545713890E-00002,-.32204931270643E-00002,0.37075313404078E+00002,0.10329575192869E+00001,0.24009898678795E+00000,0.18816314274207E+00001,0.96298035092267E-00002,0.17708237577386E-00003
0.10439673261432E+00002,0.97284308984511E-00002,0.64421151402664E-00002,0.86168667322313E-00001,0.82850421736814E-00001,0.65349729699778E+00001,0.95992063600622E-00002,0.97284308984511E-00002,0.96419445729782E-00002,-.31998294327118E-00002,0.40124323787559E+00002,0.10332811939842E+00001,0.23967848926192E+00000,0.18809156307067E+00001,0.96298098668558E-00002,0.17428640758666E-00003
0.10471498086028E+00002,0.97191783035662E-00002,0.64838544300380E-00002,0.85862219218921E-00001,0.82633213275473E-00001,0.65306243300387E+00001,0.95924486561293E-00002,0.97191783035662E-00002,0.96343631934856E-00002,-.31505087634476E-00002,0.43087224722132E+00002,0.10336067258818E+00001,0.23925191635446E+00000,0.18801974350846E+00001,0.96281301990969E-00002,0.17118028388834E-00003
0.10500000000000E+00002,0.97117510594904E-00002,0.65489877379408E-00002,0.85584415625704E-00001,0.82437232865051E-00001,0.65258379000782E+00001,0.95867695433514E-00002,0.97117510594904E-00002,0.96281051214647E-00002,-.30791173835239E-00002,0.45345057997668E+00002,0.10338990313509E+00001,0.23886455803196E+00000,0.18795550928526E+00001,0.96258050007689E-00002,0.16902363636883E-00003
0.10503186722505E+00002,0.97110381396693E-00002,0.65614395763156E-00002,0.85553123254229E-00001,0.82415193138263E-00001,0.65252992126610E+00001,0.95862070946443E-00002,0.97110381396693E-00002,0.96274928390039E-00002,-.30660532626882E-00002,0.45663774584270E+00002,0.10339317514371E+00001,0.23882088581784E+00000,0.18794833325360E+00001,0.96255514610939E-00002,0.16884056347714E-00003
0.10535099913474E+00002,0.97043920437665E-00002,0.67105822211161E-00002,0.85236835474376E-00001,0.82192268531221E-00001,0.65198105926496E+00001,0.95807826155779E-00002,0.97043920437665E-00002,0.96216597940542E-00002,-.29110775729381E-00002,0.48607363497851E+00002,0.10342594408942E+00001,0.23837901959467E+00000,0.18787654233753E+00001,0.96227946884359E-00002,0.16737053842382E-00003
0.10567295259924E+00002,0.96987390896716E-00002,0.69513239127014E-00002,0.84911601974779E-00001,0.81961153459649E-00001,0.65151816950897E+00001,0.95761425850889E-00002,0.96987390896716E-00002,0.96166718556282E-00002,-.26653479429268E-00002,0.50408905393827E+00002,0.10345891183263E+00001,0.23792380009123E+00000,0.18780421950815E+00001,0.96209059086577E-00002,0.16616348860717E-00003
0.10599694461378E+00002,0.96947829859518E-00002,0.72761350230538E-00002,0.84577607639621E-00001,0.81719334169317E-00001,0.65122673400494E+00001,0.95728472444924E-00002,0.96947829859518E-00002,0.96131445603636E-00002,-.23370095373098E-00002,0.50019110632397E+00002,0.10349183607546E+00001,0.23745541004523E+00000,0.18773151876820E+00001,0.96207717786026E-00002,0.16541482703055E-00003
0.10632232116560E+00002,0.96911810984422E-00002,0.76558220658146E-00002,0.84235317311889E-00001,0.81464873529168E-00001,0.65113734956280E+00001,0.95702896749845E-00002,0.96911810984422E-00002,0.96102317450748E-00002,-.19544096792601E-00002,0.47215221913489E+00002,0.10352452728887E+00001,0.23697442521911E+00000,0.18765857528764E+00001,0.96224774569995E-00002,0.16420682158612E-00003
0.10664717212308E+00002,0.96880086894561E-00002,0.80379721278379E-00002,0.83886328934064E-00001,0.81198362652433E-00001,0.65124266949443E+00001,0.95685754402184E-00002,0.96880086894561E-00002,0.96080277046887E-00002,-.15700555768508E-00002,0.42909344279419E+00002,0.10355675349240E+00001,0.23648302114396E+00000,0.18758583228732E+00001,0.96257796120544E-00002,0.16242104366524E-00003
0.10697222322340E+00002,0.96854342784343E-00002,0.83740817181872E-00002,0.83528740708638E-00001,0.80919835879601E-00001,0.65157814576804E+00001,0.95681918441175E-00002,0.96854342784343E-00002,0.96069144708340E-00002,-.12328327526468E-00002,0.41456320202438E+00002,0.10358863143851E+00001,0.23597844634435E+00000,0.18751309960524E+00001,0.96313598412058E-00002,0.15958008037219E-00003
0.10729683454306E+00002,0.96836372171977E-00002,0.86214523523998E-00002,0.83162830773909E-00001,0.80632089869080E-00001,0.65225440088911E+00001,0.95698615460133E-00002,0.96836372171977E-00002,0.96074377980374E-00002,-.98598544563752E-00003,0.39162688923784E+00002,0.10362016658145E+00001,0.23546100989889E+00000,0.18744051718451E+00001,0.96409626645963E-00002,0.15500995066928E-00003
0.10762175602792E+00002,0.96863955489139E-00002,0.87922615719880E-00002,0.82788191891800E-00001,0.80337261963560E-00001,0.65347651970653E+00001,0.95762799376591E-00002,0.96863955489139E-00002,0.96126576547840E-00002,-.82039608279598E-00003,0.35338066129170E+00002,0.10365151678724E+00001,0.23493004901005E+00000,0.18736790062286E+00001,0.96570186787224E-00002,0.15013127766289E-00003
0.10794659743444E+00002,0.96968599237323E-00002,0.89407134843252E-00002,0.82405751670759E-00001,0.80037316634293E-00001,0.65540684208433E+00001,0.95896496738896E-00002,0.96968599237323E-00002,0.96250782185385E-00002,-.68436473421331E-00003,0.30638900558426E+00002,0.10368271160306E+00001,0.23438679096849E+00000,0.18729529382970E+00001,0.96812454146237E-00002,0.14624362869807E-00003
0.10826962458699E+00002,0.97145887851584E-00002,0.91178446138948E-00002,0.82018121664236E-00001,0.79733619287743E-00001,0.65800577945832E+00001,0.96095660334350E-00002,0.97145887851584E-00002,0.96442700023044E-00002,-.52642538840956E-00003,0.27615439433121E+00002,0.10371361025247E+00001,0.23383487288289E+00000,0.18722302569800E+00001,0.97130310403247E-00002,0.14338980286940E-00003
0.10859131672128E+00002,0.97394366831398E-00002,0.93418587263832E-00002,0.81625827256698E-00001,0.79424343399428E-00001,0.66119759429095E+00001,0.96363385680995E-00002,0.97394366831398E-00002,0.96703982434265E-00002,-.32853951704334E-00003,0.28080252881616E+00002,0.10374428335203E+00001,0.23327498402343E+00000,0.18715092223157E+00001,0.97525090247304E-00002,0.14096101486221E-00003
0.10891299842280E+00002,0.97690298786521E-00002,0.95918952854589E-00002,0.81229457481522E-00001,0.79107033353286E-00001,0.66478096770325E+00001,0.96680018488163E-00002,0.97690298786521E-00002,0.97013800383934E-00002,-.10948475293449E-00003,0.28659288485043E+00002,0.10377492008776E+00001,0.23270791059684E+00000,0.18707864847251E+00001,0.97976437118378E-00002,0.13832244101593E-00003
0.10923449230984E+00002,0.98009512466749E-00002,0.98433992376093E-00002,0.80832394411722E-00001,0.78781572196013E-00001,0.66854888848546E+00001,0.97019165324456E-00002,0.98009512466749E-00002,0.97346459746242E-00002,0.10875326298512E-00003,0.29217578679995E+00002,0.10380558326537E+00001,0.23213845640296E+00000,0.18700624159679E+00001,0.98452221377764E-00002,0.13575530069480E-00003
0.10955543845352E+00002,0.98355730902676E-00002,0.10097462582127E-00001,0.80437921106772E-00001,0.78448390936565E-00001,0.67244775956936E+00001,0.97378662630888E-00002,0.98355730902676E-00002,0.97701616060722E-00002,0.32730097605443E-00003,0.29124913786621E+00002,0.10383630168850E+00001,0.23157132969746E+00000,0.18693378362808E+00001,0.98941186451183E-00002,0.13409154053390E-00003
0.10987407472728E+00002,0.98727833584725E-00002,0.10356689373993E-00001,0.80049667665492E-00001,0.78109163880279E-00001,0.67642006457722E+00001,0.97755408221835E-00002,0.98727833584725E-00002,0.98076763258081E-00002,0.54901304818529E-00003,0.29675522110296E+00002,0.10386695450072E+00001,0.23101178565244E+00000,0.18686164413219E+00001,0.99435208998800E-00002,0.13362351763427E-00003
0.11000000000000E+00002,0.98879976560784E-00002,0.10457622200751E-00001,0.79897305288796E-00001,0.77972726872219E-00001,0.67799265900083E+00001,0.97907110374683E-00002,0.98879976560784E-00002,0.98228563536452E-00002,0.63476584710601E-00003,0.29363866485464E+00002,0.10387911618499E+00001,0.23079183302823E+00000,0.18683307213355E+00001,0.99629513895320E-00002,0.13375519106013E-00003
0.11018938142843E+00002,0.99108431790225E-00002,0.10609939583162E-00001,0.79669363900778E-00001,0.77765025231288E-00001,0.68030882336928E+00001,0.98132698311687E-00002,0.99108431790225E-00002,0.98455026061679E-00002,0.76443697699427E-00003,0.30245453005413E+00002,0.10389745647636E+00001,0.23046238145777E+00000,0.18679003290932E+00001,0.99914526355925E-00002,0.13425903583072E-00003
0.11050347741973E+00002,0.99474307771747E-00002,0.10840050085263E-00001,0.79294396022857E-00001,0.77414209185392E-00001,0.68389472280492E+00001,0.98489980636163E-00002,0.99474307771747E-00002,0.98815079839328E-00002,0.95854210133028E-00003,0.29922180735887E+00002,0.10392799952357E+00001,0.22991940040350E+00000,0.18671846968692E+00001,0.10035687939506E-00001,0.13560762971023E-00003
0.11081478922120E+00002,0.99799808522606E-00002,0.11018751895069E-00001,0.78926200239672E-00001,0.77059723107406E-00001,0.68692606364283E+00001,0.98806679465599E-00002,0.99799808522606E-00002,0.99134662496214E-00002,0.11052856454476E-00002,0.31180672456497E+00002,0.10395842176820E+00001,0.22938497515410E+00000,0.18664732728963E+00001,0.10074112297115E-00001,0.13692273003750E-00003
0.11112295969727E+00002,0.10006613193152E-00001,0.11116268282071E-00001,0.78565140817565E-00001,0.76704178019998E-00001,0.68932301362156E+00001,0.99069841350364E-00002,0.10006613193152E-00001,0.99398797716677E-00002,0.11763885104031E-00002,0.34781490159588E+00002,0.10398869002188E+00001,0.22885969620063E+00000,0.18657671590786E+00001,0.10106024205159E-00001,0.13740770976504E-00003
0.11142868992289E+00002,0.10028917888306E-00001,0.11115556313009E-00001,0.78211175332595E-00001,0.76349670865660E-00001,0.69131371457856E+00001,0.99296202554401E-00002,0.10028917888306E-00001,0.99623942764034E-00002,0.11531620366058E-00002,0.33722593433848E+00002,0.10401888059824E+00001,0.22834356473320E+00000,0.18650651377928E+00001,0.10133942328035E-00001,0.13695386022479E-00003
0.11173178128204E+00002,0.10050111788820E-00001,0.11022884286204E-00001,0.77865752801066E-00001,0.75999430081758E-00001,0.69319979709038E+00001,0.99513786978665E-00002,0.10050111788820E-00001,0.99839523406015E-00002,0.10389319456024E-00002,0.32409391445232E+00002,0.10404899260502E+00001,0.22783876287273E+00000,0.18643678623530E+00001,0.10161140521910E-00001,0.13614588030914E-00003
0.11203219896619E+00002,0.10071312239797E-00001,0.10866189516870E-00001,0.77529916281289E-00001,0.75655896436080E-00001,0.69510586759713E+00001,0.99731592522663E-00002,0.10071312239797E-00001,0.10005525881661E-00001,0.86066363520895E-00003,0.31403717287141E+00002,0.10407903390172E+00001,0.22734689541358E+00000,0.18636755164292E+00001,0.10188791767517E-00001,0.13533744957408E-00003
0.11232995102574E+00002,0.10093023466308E-00001,0.10692284450774E-00001,0.77203685091459E-00001,0.75320242941440E-00001,0.69704057927769E+00001,0.99951208132050E-00002,0.10093023466308E-00001,0.10027393123840E-00001,0.66489132693362E-00003,0.32345798096995E+00002,0.10410898524988E+00001,0.22686807486799E+00000,0.18629881789606E+00001,0.10216881381919E-00001,0.13500362507761E-00003
0.11262814125054E+00002,0.10114664466914E-00001,0.10544344295107E-00001,0.76882132739703E-00001,0.74988754219485E-00001,0.69896004351864E+00001,0.10016685175810E-00001,0.10114664466914E-00001,0.10048975425969E-00001,0.49536886913851E-00003,0.32905806055952E+00002,0.10413910276024E+00001,0.22639513060091E+00000,0.18622987342705E+00001,0.10244834860168E-00001,0.13513589160728E-00003
0.11292910297589E+00002,0.10133974902031E-00001,0.10437006608359E-00001,0.76559745392142E-00001,0.74657704807554E-00001,0.70074697538991E+00001,0.10036049087529E-00001,0.10133974902031E-00001,0.10068310857086E-00001,0.36869575127346E-00003,0.34174702182964E+00002,0.10416955467879E+00001,0.22591996428255E+00000,0.18616017044246E+00001,0.10271114535951E-00001,0.13512593900297E-00003
0.11323359858988E+00002,0.10148596239807E-00001,0.10350719210936E-00001,0.76232280797484E-00001,0.74325223803383E-00001,0.70228693430132E+00001,0.10051198927117E-00001,0.10148596239807E-00001,0.10083270190559E-00001,0.26744902037712E-00003,0.35398785838098E+00002,0.10420036866242E+00001,0.22543628929624E+00000,0.18608952997181E+00001,0.10293887035763E-00001,0.13449416772730E-00003
0.11354004955966E+00002,0.10158138187620E-00001,0.10247701575998E-00001,0.75899275624664E-00001,0.73992964276379E-00001,0.70363138379645E+00001,0.10061777793647E-00001,0.10158138187620E-00001,0.10093485789483E-00001,0.15421578651529E-00003,0.36476598839355E+00002,0.10423138037119E+00001,0.22494336416776E+00000,0.18601833357310E+00001,0.10313032614740E-00001,0.13317734645423E-00003
0.11385004627646E+00002,0.10165333513025E-00001,0.10091969240874E-00001,0.75559313528865E-00001,0.73660499538656E-00001,0.70503610957260E+00001,0.10070354559852E-00001,0.10165333513025E-00001,0.10101585125562E-00001,-.96158846879909E-00005,0.38272110150168E+00002,0.10426278523590E+00001,0.22443902442737E+00000,0.18594626121342E+00001,0.10331500372105E-00001,0.13137990642237E-00003
0.11416387803146E+00002,0.10171768078764E-00001,0.98785291890965E-00002,0.75214245289004E-00001,0.73329498115776E-00001,0.70662087845581E+00001,0.10077953282137E-00001,0.10171768078764E-00001,0.10108781578898E-00001,-.23025238980159E-00003,0.39333219469637E+00002,0.10429467504013E+00001,0.22392594801110E+00000,0.18587327861167E+00001,0.10350094977815E-00001,0.12989709052610E-00003
0.11447753927554E+00002,0.10174767013605E-00001,0.96323872136390E-00002,0.74871132826314E-00001,0.73005527786121E-00001,0.70815816551955E+00001,0.10081560851801E-00001,0.10174767013605E-00001,0.10112172120847E-00001,-.47978490720823E-00003,0.39023621127925E+00002,0.10432668922990E+00001,0.22341461131913E+00000,0.18580030543328E+00001,0.10365278850514E-00001,0.12921690084264E-00003
0.11479143832818E+00002,0.10174160150470E-00001,0.93751324844242E-00002,0.74531902905505E-00001,0.72688786251517E-00001,0.70965137293124E+00001,0.10081374863994E-00001,0.10174160150470E-00001,0.10111825017073E-00001,-.73669253264862E-00003,0.39411355546631E+00002,0.10435885861609E+00001,0.22290790759939E+00000,0.18572726852955E+00001,0.10377531435961E-00001,0.12884145406919E-00003
0.11500000000000E+00002,0.10173569555520E-00001,0.92012929593186E-00002,0.74309720683043E-00001,0.72482575094533E-00001,0.71075827600773E+00001,0.10081245478065E-00001,0.10173569555520E-00001,0.10111521850698E-00001,-.91022889137909E-00003,0.39539962974083E+00002,0.10438029404534E+00001,0.22257541146473E+00000,0.18567875132753E+00001,0.10386327527011E-00001,0.12836010095539E-00003
0.11510036672107E+00002,0.10173124114873E-00001,0.91195860161222E-00002,0.74203908129106E-00001,0.72384559156080E-00001,0.71131149884442E+00001,0.10081109660331E-00001,0.10173124114873E-00001,0.10111273559849E-00001,-.99168754372697E-00003,0.39159301202617E+00002,0.10439062687811E+00001,0.22241688804151E+00000,0.18565540794582E+00001,0.10390668640059E-00001,0.12800601831943E-00003
0.11540647078859E+00002,0.10168333185364E-00001,0.88527783401312E-00002,0.73886747673286E-00001,0.72090778671075E-00001,0.71286920751761E+00001,0.10077677727470E-00001,0.10168333185364E-00001,0.10107368469564E-00001,-.12545901294329E-00002,0.38132470580474E+00002,0.10442220398706E+00001,0.22194105474696E+00000,0.18558426081691E+00001,0.10401385511668E-00001,0.12631487633864E-00003
0.11571112436838E+00002,0.10159849433538E-00001,0.85647525655172E-00002,0.73581551036233E-00001,0.71806659989441E-00001,0.71418257749922E+00001,0.10070593538258E-00001,0.10159849433538E-00001,0.10099810586418E-00001,-.15350580209005E-00002,0.37588484202296E+00002,0.10445371385163E+00001,0.22148220550981E+00000,0.18551355649253E+00001,0.10408283083398E-00001,0.12448977544491E-00003
0.11601521864597E+00002,0.10152712407016E-00001,0.82686370527701E-00002,0.73289770647944E-00001,0.71531797229438E-00001,0.71540248977467E+00001,0.10064004124551E-00001,0.10152712407016E-00001,0.10093045353362E-00001,-.18244083005919E-00002,0.37573704241931E+00002,0.10448522742267E+00001,0.22104263638183E+00000,0.18544309524551E+00001,0.10414487391654E-00001,0.12377672519377E-00003
0.11632076215163E+00002,0.10146450279244E-00001,0.79902473055928E-00002,0.73010381606582E-00001,0.71264313643793E-00001,0.71647135045161E+00001,0.10057217365395E-00001,0.10146450279244E-00001,0.10086447230762E-00001,-.20961999251695E-00002,0.37726922454011E+00002,0.10451689013583E+00001,0.22062091409864E+00000,0.18537241068278E+00001,0.10418959538191E-00001,0.12450869539321E-00003
0.11662444833682E+00002,0.10139458555811E-00001,0.77651679388692E-00002,0.72744888774631E-00001,0.71005994289267E-00001,0.71737511587870E+00001,0.10049188404994E-00001,0.10139458555811E-00001,0.10078774155593E-00001,-.23136062167243E-00002,0.38828699825484E+00002,0.10454823795481E+00001,0.22021941902662E+00000,0.18530226488652E+00001,0.10420966341541E-00001,0.12596888070411E-00003
0.11692608360994E+00002,0.10130352552811E-00001,0.76109509742078E-00002,0.72490156755603E-00001,0.70754966413029E-00001,0.71812852623930E+00001,0.10039310909882E-00001,0.10130352552811E-00001,0.10069159605199E-00001,-.24582086309915E-00002,0.41319887664471E+00002,0.10457910453379E+00001,0.21983350784264E+00000,0.18523270442342E+00001,0.10420437233598E-00001,0.12708780951883E-00003
0.11722759067571E+00002,0.10118338853587E-00001,0.75218259622156E-00002,0.72241107382485E-00001,0.70507531775884E-00001,0.71872459317236E+00001,0.10027228674382E-00001,0.10118338853587E-00001,0.10057099887934E-00001,-.25352739257186E-00002,0.40801127121705E+00002,0.10460955187991E+00001,0.21945554961083E+00000,0.18516329542482E+00001,0.10417250241921E-00001,0.12724947208479E-00003
0.11752721199229E+00002,0.10104849693110E-00001,0.74856765189056E-00002,0.71996037173200E-00001,0.70263374831180E-00001,0.71920666612060E+00001,0.10014198925792E-00001,0.10104849693110E-00001,0.10043922393680E-00001,-.25582458747746E-00002,0.38842608427441E+00002,0.10463931420413E+00001,0.21908299367013E+00000,0.18509444881582E+00001,0.10412513878031E-00001,0.12666703607240E-00003
0.11782985769590E+00002,0.10089558817077E-00001,0.74863245768223E-00002,0.71747993564618E-00001,0.70017087946960E-00001,0.71952969711756E+00001,0.99996177135621E-00002,0.10089558817077E-00001,0.10029121974810E-00001,-.25427973979879E-00002,0.37818689537958E+00002,0.10466882586413E+00001,0.21870527133507E+00000,0.18502502563401E+00001,0.10405487260451E-00001,0.12573888987509E-00003
0.11813393663724E+00002,0.10071187247624E-00001,0.74962675471918E-00002,0.71495857651801E-00001,0.69769122273456E-00001,0.71957434242500E+00001,0.99820327372553E-00002,0.10071187247624E-00001,0.10011285872149E-00001,-.25150183249574E-00002,0.33850489243364E+00002,0.10469791117702E+00001,0.21832064744591E+00000,0.18495537267824E+00001,0.10394458461168E-00001,0.12475788965020E-00003
0.11844129661316E+00002,0.10051388342861E-00001,0.74939280546239E-00002,0.71236979333948E-00001,0.69517957532233E-00001,0.71938719168118E+00001,0.99626725454652E-00002,0.10051388342861E-00001,0.99917702582636E-00002,-.24978422036397E-00002,0.36273903865515E+00002,0.10472676055397E+00001,0.21792503196275E+00000,0.18488504165215E+00001,0.10380302591481E-00001,0.12431776996331E-00003
0.11874810395974E+00002,0.10033494228827E-00001,0.74818533090856E-00002,0.70974469613711E-00001,0.69266935603350E-00001,0.71910010741433E+00001,0.99447713168758E-00002,0.10033494228827E-00001,0.99738603128482E-00002,-.24920070037626E-00002,0.35896687006534E+00002,0.10475507168092E+00001,0.21752313227748E+00000,0.18481485160626E+00001,0.10366387170845E-00001,0.12444707026735E-00003
0.11905336704244E+00002,0.10016291628638E-00001,0.74889887588935E-00002,0.70709337534827E-00001,0.69016771898055E-00001,0.71863771271984E+00001,0.99272110629577E-00002,0.10016291628638E-00001,0.99564218650152E-00002,-.24674331061218E-00002,0.35287715660923E+00002,0.10478279195519E+00001,0.21711646265668E+00000,0.18474503937877E+00001,0.10352232185823E-00001,0.12506121009186E-00003
0.11935944358665E+00002,0.99935555978938E-00002,0.75223596083092E-00002,0.70440032625563E-00001,0.68765417320666E-00001,0.71763945463647E+00001,0.99044615917935E-00002,0.99935555978938E-00002,0.99336156742829E-00002,-.24112560659737E-00002,0.35532306462607E+00002,0.10481012085322E+00001,0.21670261131416E+00000,0.18467521023164E+00001,0.10332240541423E-00001,0.12533522896766E-00003
0.11966796708371E+00002,0.99682018977997E-00002,0.75620242914467E-00002,0.70165225115006E-00001,0.68511151678937E-00001,0.71641117712922E+00001,0.98797245198096E-00002,0.99682018977997E-00002,0.99086310713089E-00002,-.23466067798623E-00002,0.36821104295506E+00002,0.10483730096305E+00001,0.21627948756953E+00000,0.18460504030569E+00001,0.10310350692201E-00001,0.12465911243483E-00003
0.11997237869326E+00002,0.99444178172248E-00002,0.76187392007487E-00002,0.69891647403367E-00001,0.68258665806076E-00001,0.71525203305294E+00001,0.98572666219214E-00002,0.99444178172248E-00002,0.98857563866725E-00002,-.22670171859238E-00002,0.36791833001707E+00002,0.10486385172584E+00001,0.21585743351167E+00000,0.18453597839373E+00001,0.10291648380196E-00001,0.12287324039653E-00003
0.12000000000000E+00002,0.99421758186265E-00002,0.76231716733933E-00002,0.69866783905000E-00001,0.68235664190551E-00001,0.71514248573850E+00001,0.98552273164377E-00002,0.99421758186265E-00002,0.98836539426967E-00002,-.22604822693034E-00002,0.36723278327801E+00002,0.10486624735396E+00001,0.21581903515832E+00000,0.18452972205605E+00001,0.10290033333422E-00001,0.12258539401227E-00003
0.12027090534270E+00002,0.99210233202834E-00002,0.76950735250895E-00002,0.69623255818222E-00001,0.68009242229616E-00001,0.71410694431583E+00001,0.98361823585847E-00002,0.99210233202834E-00002,0.98639495409244E-00002,-.21688760158349E-00002,0.41047977491883E+00002,0.10488963404990E+00001,0.21544257675496E+00000,0.18446846802784E+00001,0.10275445072710E-00001,0.11954301093822E-00003
0.12057113714217E+00002,0.98994843648038E-00002,0.78275013815770E-00002,0.69354499131223E-00001,0.67755747099551E-00001,0.71308784277540E+00001,0.98166993474080E-00002,0.98994843648038E-00002,0.98438187115443E-00002,-.20163173299673E-00002,0.42349743230342E+00002,0.10491535402337E+00001,0.21502635362706E+00000,0.18440081208511E+00001,0.10260848683810E-00001,0.11647996526931E-00003
0.12086942479122E+00002,0.98803684721899E-00002,0.80259881555525E-00002,0.69087806138010E-00001,0.67499065785344E-00001,0.71215487364532E+00001,0.97987537416210E-00002,0.98803684721899E-00002,0.98255111844752E-00002,-.17995230289227E-00002,0.40646822955621E+00002,0.10494072792545E+00001,0.21461252858428E+00000,0.18433378290035E+00001,0.10246693737270E-00001,0.11468354269743E-00003
0.12116503900017E+00002,0.98632750573904E-00002,0.82536467980671E-00002,0.68821952088725E-00001,0.67238247492037E-00001,0.71111570622984E+00001,0.97813224484562E-00002,0.98632750573904E-00002,0.98081963391044E-00002,-.15545495410373E-00002,0.38878080694673E+00002,0.10496572214970E+00001,0.21419920959818E+00000,0.18426748128474E+00001,0.10230843251411E-00001,0.11516435183595E-00003
0.12146002658564E+00002,0.98456004953255E-00002,0.84780605856264E-00002,0.68553551955273E-00001,0.66971120768678E-00001,0.70984236730341E+00001,0.97623254127233E-00002,0.98456004953255E-00002,0.97896272361619E-00002,-.13115666505355E-00002,0.45284337712527E+00002,0.10499055420775E+00001,0.21378112164123E+00000,0.18420141220869E+00001,0.10211638345689E-00001,0.11714673645503E-00003
0.12175777342890E+00002,0.98233905021923E-00002,0.86793772541320E-00002,0.68279140294948E-00001,0.66695104940477E-00001,0.70824249509529E+00001,0.97391382879006E-00002,0.98233905021923E-00002,0.97667440723058E-00002,-.10873668181737E-00002,0.56403346619300E+00002,0.10501552916774E+00001,0.21335282248730E+00000,0.18413484886125E+00001,0.10187666349710E-00001,0.11865140667985E-00003
0.12205883924055E+00002,0.97960068407888E-00002,0.88529209603693E-00002,0.67998805049064E-00001,0.66410342754332E-00001,0.70633567838489E+00001,0.97117703196866E-00002,0.97960068407888E-00002,0.97393541789703E-00002,-.88643321860099E-00003,0.54219400602255E+00002,0.10504072141318E+00001,0.21291438819247E+00000,0.18406769173341E+00001,0.10159530404379E-00001,0.11872327121580E-00003
0.12236550124415E+00002,0.97644813909633E-00002,0.90080290335301E-00002,0.67711930958157E-00001,0.66115299965887E-00001,0.70410966951901E+00001,0.96810038880213E-00002,0.97644813909633E-00002,0.97083306561109E-00002,-.70030162258083E-00003,0.51256289798642E+00002,0.10506635596957E+00001,0.21246479074293E+00000,0.18399947031941E+00001,0.10127670507273E-00001,0.11768213300565E-00003
0.12268024954567E+00002,0.97289762470697E-00002,0.91587964920739E-00002,0.67418246874829E-00001,0.65807895038324E-00001,0.70149010815882E+00001,0.96466207272634E-00002,0.97289762470697E-00002,0.96735833276884E-00002,-.51478683561452E-00003,0.48128293978695E+00002,0.10509265513671E+00001,0.21200353279262E+00000,0.18392969612217E+00001,0.10091505070097E-00001,0.11605464545117E-00003
0.12300230638811E+00002,0.96898719088248E-00002,0.93142850237667E-00002,0.67120343965838E-00001,0.65488662253437E-00001,0.69842763696338E+00001,0.96086703434910E-00002,0.96898719088248E-00002,0.96352651516080E-00002,-.32098012784132E-00003,0.41632951062307E+00002,0.10511957946737E+00001,0.21153462122600E+00000,0.18385857112573E+00001,0.10050751063647E-00001,0.11433178089346E-00003
0.12332705805085E+00002,0.96491212038249E-00002,0.94841217384172E-00002,0.66823110803544E-00001,0.65161660743360E-00001,0.69501179753846E+00001,0.95686595313074E-00002,0.96491212038249E-00002,0.95950144842177E-00002,-.11089274580052E-00003,0.34430616350469E+00002,0.10514678716087E+00001,0.21106572562995E+00000,0.18378712161750E+00001,0.10006666489156E-00001,0.11319074568660E-00003
0.12365210142841E+00002,0.96087347222198E-00002,0.96748561975857E-00002,0.66527590620656E-00001,0.64828657437053E-00001,0.69146115870775E+00001,0.95286854839927E-00002,0.96087347222198E-00002,0.95548928780182E-00002,0.11996331956751E-00003,0.33584540594444E+00002,0.10517409622697E+00001,0.21059849733661E+00000,0.18371588412957E+00001,0.99619221870709E-00002,0.11252900193837E-00003
0.12397753277328E+00002,0.95684214972203E-00002,0.98757527200653E-00002,0.66231085518684E-00001,0.64489008321923E-00001,0.68785036567339E+00001,0.94887540702667E-00002,0.95684214972203E-00002,0.95148227509785E-00002,0.36092996908680E-00003,0.33339546204184E+00002,0.10520151020392E+00001,0.21012866775492E+00000,0.18364484467371E+00001,0.99170999347359E-00002,0.11191026409058E-00003
0.12430443358160E+00002,0.95273220430419E-00002,0.10064692985188E-00001,0.65929405565453E-00001,0.64141523302964E-00001,0.68418178136757E+00001,0.94481581030007E-00002,0.95273220430419E-00002,0.94740512315156E-00002,0.59064175367194E-00003,0.32827784759323E+00002,0.10522912486952E+00001,0.20964955769959E+00000,0.18357376487096E+00001,0.98718953210498E-00002,0.11112018430144E-00003
