Time	Dissipation Rate Incompressible	Dissipation Rate Compressible	Ekin incomp	Ekin comp	Enstrophy comp	DR_u	DR_S	DR_Sd	DR_p	Maximum Vorticity	Mean Temperature	uprime	Mean Entropy	ED_S	ED_D
0.97741027862504E+00001	 0.98481638501072E-00002	 0.93132077106081E-00002	 0.93309563782441E-00001	 0.88781412623042E-00001	 0.64237334512713E+00001	 0.96723064835190E-00002	 0.98481638501072E-00002	 0.97309086610927E-00002	 -.41770095048459E-00003	 0.32630934065999E+00002	 0.10269406270512E+00001	 0.24941206036389E+00000	 0.18962442701028E+00001	 0.95096254119154E-00002	 0.23175850866775E-00003
0.98063694220065E+00001	 0.98333853514804E-00002	 0.95629285451248E-00002	 0.92935777111425E-00001	 0.88472647634668E-00001	 0.64201533382900E+00001	 0.96609014467273E-00002	 0.98333853514804E-00002	 0.97183806163191E-00002	 -.15545207119422E-00003	 0.32928616219482E+00002	 0.10272453588687E+00001	 0.24891200200262E+00000	 0.18955082367209E+00001	 0.95055704263408E-00002	 0.22742466676650E-00003
0.98385829934014E+00001	 0.98184247626380E-00002	 0.99062200533676E-00002	 0.92544759859668E-00001	 0.88154445127106E-00001	 0.64166020475222E+00001	 0.96498748745070E-00002	 0.98184247626380E-00002	 0.97060444597739E-00002	 0.20017559359372E-00003	 0.33324317758277E+00002	 0.10275458076017E+00001	 0.24838781486440E+00000	 0.18947748391621E+00001	 0.95021169732181E-00002	 0.22235776561581E-00003
0.98709320874276E+00001	 0.98021846716828E-00002	 0.10240906078649E-00001	 0.92138341637374E-00001	 0.87823344609517E-00001	 0.64130961698084E+00001	 0.96385655368283E-00002	 0.98021846716828E-00002	 0.96930928425768E-00002	 0.54781323607223E-00003	 0.33681779794145E+00002	 0.10278419537524E+00001	 0.24784180658554E+00000	 0.18940397778679E+00001	 0.94992758859477E-00002	 0.21600631694163E-00003
0.99029036240557E+00001	 0.97880606773006E-00002	 0.10434005951910E-00001	 0.91734127145390E-00001	 0.87487121508110E-00001	 0.64109865166966E+00001	 0.96292526355234E-00002	 0.97880606773006E-00002	 0.96821763099413E-00002	 0.75182964196868E-00003	 0.33650338374110E+00002	 0.10281284799756E+00001	 0.24729756319785E+00000	 0.18933145090323E+00001	 0.94987182239571E-00002	 0.20987216789298E-00003
0.99344943021896E+00001	 0.97803092413683E-00002	 0.10424887083723E-00001	 0.91344986319592E-00001	 0.87151689038375E-00001	 0.64119148872243E+00001	 0.96247565565398E-00002	 0.97803092413683E-00002	 0.96765946000018E-00002	 0.74829248372164E-00003	 0.33666446984069E+00002	 0.10284062391854E+00001	 0.24677248133938E+00000	 0.18925986130259E+00001	 0.95023556706475E-00002	 0.20584982878248E-00003
0.99658695393239E+00001	 0.97810035966795E-00002	 0.10242726547973E-00001	 0.90977273578894E-00001	 0.86821439405072E-00001	 0.64172105961341E+00001	 0.96267145589559E-00002	 0.97810035966795E-00002	 0.96781310264093E-00002	 0.56459552156404E-00003	 0.33738122361702E+00002	 0.10286783651860E+00001	 0.24627528442632E+00000	 0.18918877068230E+00001	 0.95116652207226E-00002	 0.20448357289594E-00003
0.99971036365406E+00001	 0.97899749024258E-00002	 0.99651763287152E-00002	 0.90632003250957E-00001	 0.86499814520240E-00001	 0.64277532128126E+00001	 0.96354512512970E-00002	 0.97899749024258E-00002	 0.96869459092019E-00002	 0.27823041951333E-00003	 0.33096158047873E+00002	 0.10289474291178E+00001	 0.24580751717683E+00000	 0.18911794909715E+00001	 0.95275004088174E-00002	 0.20506580883647E-00003
0.10000000000000E+00002	 0.97911727580771E-00002	 0.99361067511896E-00002	 0.90600964397850E-00001	 0.86470433303039E-00001	 0.64290275582705E+00001	 0.96365874517105E-00002	 0.97911727580771E-00002	 0.96881026506305E-00002	 0.24800410055915E-00003	 0.33074303137883E+00002	 0.10289723541014E+00001	 0.24576542257181E+00000	 0.18911137723984E+00001	 0.95293194927485E-00002	 0.20516883472137E-00003
0.10028004005277E+00002	 0.98050366585987E-00002	 0.96638220145979E-00002	 0.90308065371428E-00001	 0.86190468827804E-00001	 0.64438196950241E+00001	 0.96498656417265E-00002	 0.98050366585987E-00002	 0.97015755927850E-00002	 -.37753578187051E-00004	 0.32854436597979E+00002	 0.10292136837435E+00001	 0.24536784001634E+00000	 0.18904778506411E+00001	 0.95497744467892E-00002	 0.20610409439332E-00003
0.10059354706330E+00002	 0.98231022963618E-00002	 0.93569934190625E-00002	 0.89991795406913E-00001	 0.85885928946244E-00001	 0.64647663975102E+00001	 0.96679374332332E-00002	 0.98231022963618E-00002	 0.97196439159924E-00002	 -.36265049692984E-00003	 0.32613019251164E+00002	 0.10294858788552E+00001	 0.24493780898684E+00000	 0.18897646861084E+00001	 0.95775004605473E-00002	 0.20615241779148E-00003
0.10090973050273E+00002	 0.98405852019995E-00002	 0.90309608118738E-00002	 0.89678883388131E-00001	 0.85588500923239E-00001	 0.64881619221085E+00001	 0.96866451279714E-00002	 0.98405852019995E-00002	 0.97379416932054E-00002	 -.70698088133158E-00003	 0.31466638047283E+00002	 0.10297647280487E+00001	 0.24451159943601E+00000	 0.18890440913128E+00001	 0.96077161123194E-00002	 0.20447285319201E-00003
0.10122653953801E+00002	 0.98556913073838E-00002	 0.86676909799016E-00002	 0.89366016965404E-00001	 0.85301152914033E-00001	 0.65119437701702E+00001	 0.97040106021941E-00002	 0.98556913073838E-00002	 0.97545544692392E-00002	 -.10868634893377E-00002	 0.29858822147793E+00002	 0.10300507308606E+00001	 0.24408470792658E+00000	 0.18883209612147E+00001	 0.96379223583314E-00002	 0.20135923057857E-00003
0.10154725348772E+00002	 0.98682305396056E-00002	 0.82703986665503E-00002	 0.89047076019426E-00001	 0.85022268774199E-00001	 0.65351655293962E+00001	 0.97194394759293E-00002	 0.98682305396056E-00002	 0.97690221560062E-00002	 -.14986234894559E-00002	 0.31183339874790E+00002	 0.10303487618224E+00001	 0.24364875814640E+00000	 0.18875881630970E+00001	 0.96670975155133E-00002	 0.19740346427626E-00003
0.10186777418519E+00002	 0.98776192433748E-00002	 0.78736604521008E-00002	 0.88725866541128E-00001	 0.84756111534116E-00001	 0.65562281035503E+00001	 0.97319144073823E-00002	 0.98776192433748E-00002	 0.97804663557239E-00002	 -.19068059036231E-00002	 0.33079932175054E+00002	 0.10306558409125E+00001	 0.24320891779309E+00000	 0.18868554686755E+00001	 0.96933896499592E-00002	 0.19328211679234E-00003
0.10218746384544E+00002	 0.98849006096284E-00002	 0.75221539559249E-00002	 0.88404256367453E-00001	 0.84502442047772E-00001	 0.65748487780185E+00001	 0.97419462299120E-00002	 0.98849006096284E-00002	 0.97895797239896E-00002	 -.22674257680648E-00002	 0.34075897708538E+00002	 0.10309704902611E+00001	 0.24276773037543E+00000	 0.18861248033888E+00001	 0.97165827241827E-00002	 0.18973823999716E-00003
0.10250728981626E+00002	 0.98895068559508E-00002	 0.72330378484478E-00002	 0.88082297917102E-00001	 0.84258630447021E-00001	 0.65907379386516E+00001	 0.97492142594375E-00002	 0.98895068559508E-00002	 0.97959608290078E-00002	 -.25629229805599E-00002	 0.35844279443256E+00002	 0.10312918420567E+00001	 0.24232526064101E+00000	 0.18853942304621E+00001	 0.97363960375563E-00002	 0.18641400721719E-00003
0.10282719939001E+00002	 0.98901910230109E-00002	 0.69821197638225E-00002	 0.87761082527146E-00001	 0.84023047675516E-00001	 0.66027387843474E+00001	 0.97528000345746E-00002	 0.98901910230109E-00002	 0.97985787498009E-00002	 -.28164589859784E-00002	 0.37466293436928E+00002	 0.10316181284479E+00001	 0.24188300550355E+00000	 0.18846640362109E+00001	 0.97517705924594E-00002	 0.18287227989240E-00003
0.10314596963547E+00002	 0.98877315466628E-00002	 0.67487417382703E-00002	 0.87443860269216E-00001	 0.83795811536735E-00001	 0.66099077265730E+00001	 0.97529125996488E-00002	 0.98877315466628E-00002	 0.97978336269867E-00002	 -.30490918887164E-00002	 0.37984750935518E+00002	 0.10319467435997E+00001	 0.24144545314862E+00000	 0.18839372408617E+00001	 0.97619624010397E-00002	 0.17981876560858E-00003
0.10346585423054E+00002	 0.98835930930073E-00002	 0.65594136459287E-00002	 0.87130508633614E-00001	 0.83574498700976E-00001	 0.66127220802790E+00001	 0.97505776661975E-00002	 0.98835930930073E-00002	 0.97948975038947E-00002	 -.32354838579660E-00002	 0.38194139933239E+00002	 0.10322786925669E+00001	 0.24101245975207E+00000	 0.18832088403091E+00001	 0.97676712655744E-00002	 0.17777753616610E-00003
0.10379068852387E+00002	 0.98777293717308E-00002	 0.64587839159787E-00002	 0.86817305317738E-00001	 0.83354447294154E-00001	 0.66119901117360E+00001	 0.97460879195054E-00002	 0.98777293717308E-00002	 0.97899503760059E-00002	 -.33311664600272E-00002	 0.37464144525063E+00002	 0.10326166097567E+00001	 0.24057889255951E+00000	 0.18824701623116E+00001	 0.97697523965510E-00002	 0.17625013302223E-00003
0.10411435631553E+00002	 0.98685496641568E-00002	 0.64550719351575E-00002	 0.86507248617416E-00001	 0.83136713839742E-00001	 0.66079765871945E+00001	 0.97387137940174E-00002	 0.98685496641568E-00002	 0.97819757396119E-00002	 -.33269038044545E-00002	 0.37591932612058E+00002	 0.10329532904295E+00001	 0.24014891021672E+00000	 0.18817351008240E+00001	 0.97682065492821E-00002	 0.17410538688384E-00003
0.10443679437935E+00002	 0.98557590720089E-00002	 0.65091431593069E-00002	 0.86196578851229E-00001	 0.82918821050765E-00001	 0.66006374487902E+00001	 0.97282848883369E-00002	 0.98557590720089E-00002	 0.97707610611304E-00002	 -.32616179018236E-00002	 0.37141690141868E+00002	 0.10332886436338E+00001	 0.23971730413305E+00000	 0.18810039043409E+00001	 0.97628467034946E-00002	 0.17121054389896E-00003
0.10475909463484E+00002	 0.98406072278644E-00002	 0.65893418803410E-00002	 0.85881644040838E-00001	 0.82698799350849E-00001	 0.65902771170809E+00001	 0.97155383016674E-00002	 0.98406072278644E-00002	 0.97572138759649E-00002	 -.31678719956239E-00002	 0.35947952841252E+00002	 0.10336241710042E+00001	 0.23927897809995E+00000	 0.18802742796297E+00001	 0.97539551239153E-00002	 0.16823202951058E-00003
0.10500000000000E+00002	 0.98292610742994E-00002	 0.66729617439596E-00002	 0.85642689994887E-00001	 0.82532360050439E-00001	 0.65814712784765E+00001	 0.97056105929012E-00002	 0.98292610742994E-00002	 0.97468138581722E-00002	 -.30738521142126E-00002	 0.35779264846917E+00002	 0.10338751401405E+00001	 0.23894586554962E+00000	 0.18797298387998E+00001	 0.97459843340286E-00002	 0.16647601214790E-00003
0.10508058659519E+00002	 0.98256039988655E-00002	 0.67099684614987E-00002	 0.85562040733934E-00001	 0.82476179534319E-00001	 0.65784905342891E+00001	 0.97023420487299E-00002	 0.98256039988655E-00002	 0.97434159186118E-00002	 -.30334474571131E-00002	 0.35822478873188E+00002	 0.10339590649014E+00001	 0.23883333203154E+00000	 0.18795478975091E+00001	 0.97432432857563E-00002	 0.16599616398718E-00003
0.10540219561855E+00002	 0.98118724629128E-00002	 0.69027285310880E-00002	 0.85236533447418E-00001	 0.82248495135304E-00001	 0.65671710537470E+00001	 0.96898895399316E-00002	 0.98118724629128E-00002	 0.97305374446843E-00002	 -.28278089135962E-00002	 0.36308330878163E+00002	 0.10342932635214E+00001	 0.23837859725993E+00000	 0.18788227186064E+00001	 0.97327168395501E-00002	 0.16440659473759E-00003
0.10572348776843E+00002	 0.97997926107697E-00002	 0.71716754171457E-00002	 0.84905414387586E-00001	 0.82013562832629E-00001	 0.65579324540886E+00001	 0.96789049723056E-00002	 0.97997926107697E-00002	 0.97191880406448E-00002	 -.25475126234990E-00002	 0.37478352751609E+00002	 0.10346247389815E+00001	 0.23791513106930E+00000	 0.18780996526804E+00001	 0.97241169555112E-00002	 0.16304012178761E-00003
0.10604607962386E+00002	 0.97894639260832E-00002	 0.74961105040111E-00002	 0.84566847097636E-00001	 0.81768007843728E-00001	 0.65510800542197E+00001	 0.96693940001866E-00002	 0.97894639260832E-00002	 0.97094048226113E-00002	 -.22132943186003E-00002	 0.39999674544030E+00002	 0.10349538122813E+00001	 0.23744030421369E+00000	 0.18773748916288E+00001	 0.97176370081750E-00002	 0.16206227065226E-00003
0.10636929829509E+00002	 0.97793871508784E-00002	 0.78469030070622E-00002	 0.84221073428070E-00001	 0.81510934187912E-00001	 0.65459946700087E+00001	 0.96602417658164E-00002	 0.97793871508784E-00002	 0.96999442947757E-00002	 -.18530412877135E-00002	 0.39088772543525E+00002	 0.10352790853768E+00001	 0.23695438861810E+00000	 0.18766498249085E+00001	 0.97122892630924E-00002	 0.16097811883012E-00003
0.10669433454912E+00002	 0.97686674665034E-00002	 0.81952109538242E-00002	 0.83865886087058E-00001	 0.81240882880984E-00001	 0.65425163122781E+00001	 0.96509898087884E-00002	 0.97686674665034E-00002	 0.96902033283233E-00002	 -.14949923744991E-00002	 0.35346091236529E+00002	 0.10356015182795E+00001	 0.23645420428638E+00000	 0.18759217380664E+00001	 0.97078316206142E-00002	 0.15915331312535E-00003
0.10702163171878E+00002	 0.97582224720041E-00002	 0.85087356188150E-00002	 0.83499797057489E-00001	 0.80957974557023E-00001	 0.65421183222137E+00001	 0.96430019151300E-00002	 0.97582224720041E-00002	 0.96813969527180E-00002	 -.11726613339030E-00002	 0.30850934126514E+00002	 0.10359215428250E+00001	 0.23593755820483E+00000	 0.18751896864366E+00001	 0.97063615595806E-00002	 0.15596851564415E-00003
0.10734815255425E+00002	 0.97510771320363E-00002	 0.87732294056057E-00002	 0.83125551809262E-00001	 0.80666180762796E-00001	 0.65470293234837E+00001	 0.96390404561143E-00002	 0.97510771320363E-00002	 0.96763750985672E-00002	 -.90314569296151E-00003	 0.27024174811272E+00002	 0.10362366290502E+00001	 0.23540822954924E+00000	 0.18744602943315E+00001	 0.97108930221970E-00002	 0.15178434243282E-00003
0.10767352305035E+00002	 0.97500699846589E-00002	 0.90037689501171E-00002	 0.82743553227199E-00001	 0.80367259157961E-00001	 0.65589381045197E+00001	 0.96413504961543E-00002	 0.97500699846589E-00002	 0.96775803340752E-00002	 -.67381138395809E-00003	 0.25794161690208E+00002	 0.10365471463961E+00001	 0.23486670436256E+00000	 0.18737340381470E+00001	 0.97235284873349E-00002	 0.14741164369964E-00003
0.10799919565377E+00002	 0.97568432862534E-00002	 0.92280302913646E-00002	 0.82352682496009E-00001	 0.80060516297436E-00001	 0.65782609901919E+00001	 0.96509811590955E-00002	 0.97568432862534E-00002	 0.96862593936509E-00002	 -.45822910228627E-00003	 0.25646862028776E+00002	 0.10368552103503E+00001	 0.23431130645078E+00000	 0.18730071797866E+00001	 0.97448656899321E-00002	 0.14365441617687E-00003
0.10832526579254E+00002	 0.97709045874421E-00002	 0.94658633819514E-00002	 0.81954220125260E-00001	 0.79745631773212E-00001	 0.66040986355952E+00001	 0.96672953817168E-00002	 0.97709045874421E-00002	 0.97018231732329E-00002	 -.23595979128149E-00003	 0.25488482494966E+00002	 0.10371615270231E+00001	 0.23374376301877E+00000	 0.18722789717829E+00001	 0.97739044948532E-00002	 0.14073765896294E-00003
0.10865310101241E+00002	 0.97902681254372E-00002	 0.97160777927299E-00002	 0.81548569325623E-00001	 0.79420687227670E-00001	 0.66349769127420E+00001	 0.96887593015784E-00002	 0.97902681254372E-00002	 0.97225870403313E-00002	 -.65092476014168E-00005	 0.25410557441820E+00002	 0.10374680978334E+00001	 0.23316456180935E+00000	 0.18715458555962E+00001	 0.98090862631892E-00002	 0.13807203591915E-00003
0.10898523252676E+00002	 0.98139600094975E-00002	 0.99623690938276E-00002	 0.81135340132250E-00001	 0.79082847647812E-00001	 0.66699248804535E+00001	 0.97145860253008E-00002	 0.98139600094975E-00002	 0.97477020084227E-00002	 0.21466708540489E-00003	 0.25273125075808E+00002	 0.10377782299893E+00001	 0.23257305681190E+00000	 0.18708017948011E+00001	 0.98494503896807E-00002	 0.13536193340819E-00003
0.10931873682631E+00002	 0.98417852783229E-00002	 0.10192870077392E-00001	 0.80721573788933E-00001	 0.78735308364955E-00001	 0.67082136240607E+00001	 0.97443264271478E-00002	 0.98417852783229E-00002	 0.97768035355224E-00002	 0.41606654186994E-00003	 0.25134777246527E+00002	 0.10380903584870E+00001	 0.23197927175926E+00000	 0.18700530158187E+00001	 0.98939153464387E-00002	 0.13293540200427E-00003
0.10965123515009E+00002	 0.98738824835623E-00002	 0.10421338423045E-00001	 0.80313056427197E-00001	 0.78380862941653E-00001	 0.67487198533525E+00001	 0.97773595419905E-00002	 0.98738824835623E-00002	 0.98095247422372E-00002	 0.61181368080797E-00003	 0.25619386047619E+00002	 0.10384033027748E+00001	 0.23139152451663E+00000	 0.18693045833292E+00001	 0.99406185478328E-00002	 0.13182143698027E-00003
0.10998244393714E+00002	 0.99083717851763E-00002	 0.10654147577247E-00001	 0.79911297872320E-00001	 0.78019753210920E-00001	 0.67895266963753E+00001	 0.98118179279055E-00002	 0.99083717851763E-00002	 0.98439934525740E-00002	 0.81015412467274E-00003	 0.26512784946344E+00002	 0.10387172849924E+00001	 0.23081204167362E+00000	 0.18685569817776E+00001	 0.99871021200682E-00002	 0.13204149389328E-00003
0.11000000000000E+00002	 0.99102433772426E-00002	 0.10665480737528E-00001	 0.79890151838253E-00001	 0.78000386878673E-00001	 0.67916748803044E+00001	 0.98136663618305E-00002	 0.99102433772426E-00002	 0.98458496073714E-00002	 0.81963113015698E-00003	 0.26553289049547E+00002	 0.10387339921201E+00001	 0.23078150104699E+00000	 0.18685172950482E+00001	 0.99895378503032E-00002	 0.13208312178201E-00003
0.11030949670421E+00002	 0.99428875639327E-00002	 0.10867571273736E-00001	 0.79519811031270E-00001	 0.77655423425130E-00001	 0.68282988622412E+00001	 0.98456406916606E-00002	 0.99428875639327E-00002	 0.98780473715954E-00002	 0.98952390214090E-00003	 0.27434358496888E+00002	 0.10390295366961E+00001	 0.23024597141792E+00000	 0.18678166627971E+00001	 0.10031013457134E-00001	 0.13317337202602E-00003
0.11063873806003E+00002	 0.99758618203282E-00002	 0.11031955850828E-00001	 0.79130767412402E-00001	 0.77281966630589E-00001	 0.68639923360089E+00001	 0.98778368520850E-00002	 0.99758618203282E-00002	 0.99105031451955E-00002	 0.11214527056329E-00002	 0.28219912503850E+00002	 0.10393460018381E+00001	 0.22968205184908E+00000	 0.18670692632439E+00001	 0.10071797551629E-00001	 0.13438850472652E-00003
0.11096765479255E+00002	 0.10005393177395E-00001	 0.11111442894124E-00001	 0.78747281348950E-00001	 0.76904445985355E-00001	 0.68953855160333E+00001	 0.99071023826772E-00002	 0.10005393177395E-00001	 0.99398573025015E-00002	 0.11715855916222E-00002	 0.28792667037049E+00002	 0.10396644314501E+00001	 0.22912482965835E+00000	 0.18663205906161E+00001	 0.10108621854320E-00001	 0.13483004749572E-00003
0.11129656232642E+00002	 0.10032215290342E-00001	 0.11085171988391E-00001	 0.78369913798214E-00001	 0.76525719811409E-00001	 0.69237797997630E+00001	 0.99343244932030E-00002	 0.10032215290342E-00001	 0.99669454939177E-00002	 0.11182264944728E-00002	 0.29021409258297E+00002	 0.10399854062905E+00001	 0.22857517187746E+00000	 0.18655701423924E+00001	 0.10143128783091E-00001	 0.13429494599032E-00003
0.11162294521689E+00002	 0.10058409173551E-00001	 0.10959590982887E-00001	 0.78002882880443E-00001	 0.76152137415131E-00001	 0.69509683512062E+00001	 0.99610816749070E-00002	 0.10058409173551E-00001	 0.99935141423736E-00002	 0.96607684051339E-00003	 0.29312343218196E+00002	 0.10403067133029E+00001	 0.22803929906991E+00000	 0.18648237777840E+00001	 0.10177113940984E-00001	 0.13348360186025E-00003
0.11194655624750E+00002	 0.10085075155166E-00001	 0.10771715671420E-00001	 0.77647311583909E-00001	 0.75786638534385E-00001	 0.69777666681589E+00001	 0.99880733655239E-00002	 0.10085075155166E-00001	 0.10020396415930E-00001	 0.75131925549072E-00003	 0.29765252053351E+00002	 0.10406281621699E+00001	 0.22751895391214E+00000	 0.18640821131783E+00001	 0.10211265328618E-00001	 0.13299625484840E-00003
0.11226886402489E+00002	 0.10111910777505E-00001	 0.10572719055485E-00001	 0.77301278178417E-00001	 0.75428683234310E-00001	 0.70039467348357E+00001	 0.10014999375295E-00001	 0.10111910777505E-00001	 0.10047291385088E-00001	 0.52542767039758E-00003	 0.30702252054453E+00002	 0.10409509115405E+00001	 0.22701142141372E+00000	 0.18633418252195E+00001	 0.10245340043103E-00001	 0.13286813793535E-00003
0.11259028666567E+00002	 0.10137864022968E-00001	 0.10401321597297E-00001	 0.76962259205456E-00001	 0.75077445630548E-00001	 0.70288926685146E+00001	 0.10041082530081E-00001	 0.10137864022968E-00001	 0.10073330445801E-00001	 0.32799115149599E-00003	 0.31736859978360E+00002	 0.10412746895521E+00001	 0.22651307424437E+00000	 0.18626020451483E+00001	 0.10278754574090E-00001	 0.13272615405396E-00003
0.11291316730922E+00002	 0.10162319939907E-00001	 0.10270657685735E-00001	 0.76623957797131E-00001	 0.74729217757255E-00001	 0.70525723217919E+00001	 0.10065938420031E-00001	 0.10162319939907E-00001	 0.10098052226856E-00001	 0.17260545887879E-00003	 0.32582048957032E+00002	 0.10416010449778E+00001	 0.22601468653922E+00000	 0.18618574724444E+00001	 0.10311419332151E-00001	 0.13224594824835E-00003
0.11323891729388E+00002	 0.10184630895594E-00001	 0.10167089659864E-00001	 0.76280604310972E-00001	 0.74381363667886E-00001	 0.70754794298076E+00001	 0.10089233908925E-00001	 0.10184630895594E-00001	 0.10121019010224E-00001	 0.46070649640091E-00004	 0.33235175545211E+00002	 0.10419308777405E+00001	 0.22550772981722E+00000	 0.18611049257465E+00001	 0.10343501438742E-00001	 0.13096703878284E-00003
0.11356785098004E+00002	 0.10204796639387E-00001	 0.10052797946898E-00001	 0.75929417720731E-00001	 0.74033305491129E-00001	 0.70985057966757E+00001	 0.10111026611415E-00001	 0.10204796639387E-00001	 0.10142269490621E-00001	 -.89471543722664E-00004	 0.33793751316753E+00002	 0.10422644971668E+00001	 0.22498802593432E+00000	 0.18603437755320E+00001	 0.10375389762025E-00001	 0.12878166759283E-00003
0.11389757556513E+00002	 0.10223839571410E-00001	 0.98964500058925E-00002	 0.75573747829916E-00001	 0.73688538377251E-00001	 0.71224419252249E+00001	 0.10131816312489E-00001	 0.10223839571410E-00001	 0.10162477353805E-00001	 -.26602734791265E-00003	 0.33633117290556E+00002	 0.10425997980533E+00001	 0.22446046100211E+00000	 0.18595796754720E+00001	 0.10407310017523E-00001	 0.12642324387718E-00003
0.11422476368459E+00002	 0.10242618078248E-00001	 0.96990270767765E-00002	 0.75220227488637E-00001	 0.73351949043597E-00001	 0.71476072667430E+00001	 0.10151917430016E-00001	 0.10242618078248E-00001	 0.10182137643823E-00001	 -.48311056704696E-00003	 0.33004504216877E+00002	 0.10429335931152E+00001	 0.22393485286073E+00000	 0.18588204449874E+00001	 0.10439184191875E-00001	 0.12468052614843E-00003
0.11454935767879E+00002	 0.10261255179092E-00001	 0.94822099767887E-00002	 0.74872026754073E-00001	 0.73024492003398E-00001	 0.71741233413168E+00001	 0.10171315335111E-00001	 0.10261255179092E-00001	 0.10201281525511E-00001	 -.71907154872185E-00003	 0.32532319102910E+00002	 0.10432656662930E+00001	 0.22341594505029E+00000	 0.18580662935194E+00001	 0.10471002346617E-00001	 0.12375069907599E-00003
0.11487289112849E+00002	 0.10278608312088E-00001	 0.92662081475144E-00002	 0.74529232476910E-00001	 0.72704815607422E-00001	 0.72015882870022E+00001	 0.10189167209825E-00001	 0.10278608312088E-00001	 0.10218966248705E-00001	 -.95275810119017E-00003	 0.32467895930220E+00002	 0.10435972832526E+00001	 0.22290391424245E+00000	 0.18573137293613E+00001	 0.10502150409150E-00001	 0.12320534263516E-00003
0.11500000000000E+00002	 0.10284588793757E-00001	 0.91829836422847E-00002	 0.74395847947908E-00001	 0.72581017611696E-00001	 0.72123611005617E+00001	 0.10195376629912E-00001	 0.10284588793757E-00001	 0.10225098745753E-00001	 -.10421151034680E-00002	 0.32575594645684E+00002	 0.10437276947835E+00001	 0.22270436000508E+00000	 0.18570178540368E+00001	 0.10513834156612E-00001	 0.12294862232896E-00003
0.11519247699900E+00002	 0.10292292281080E-00001	 0.90614938497938E-00002	 0.74195337245600E-00001	 0.72395423204965E-00001	 0.72282934321292E+00001	 0.10203547747239E-00001	 0.10292292281080E-00001	 0.10233112888487E-00001	 -.11716190386935E-00002	 0.32605176549943E+00002	 0.10439252889774E+00001	 0.22240404259755E+00000	 0.18565696451605E+00001	 0.10530524075362E-00001	 0.12239199229784E-00003
0.11550884920851E+00002	 0.10300783976188E-00001	 0.88552566146258E-00002	 0.73870399719098E-00001	 0.72095263345855E-00001	 0.72526527064061E+00001	 0.10213173352379E-00001	 0.10300783976188E-00001	 0.10242358688121E-00001	 -.13871020734951E-00002	 0.32426674183746E+00002	 0.10442503559462E+00001	 0.22191650039162E+00000	 0.18558326646672E+00001	 0.10554483943272E-00001	 0.12095155745577E-00003
0.11582070575714E+00002	 0.10304827060041E-00001	 0.86327162810310E-00002	 0.73558146105246E-00001	 0.71805762804562E-00001	 0.72736874098212E+00001	 0.10218326136322E-00001	 0.10304827060041E-00001	 0.10247139978181E-00001	 -.16144236971503E-00002	 0.32064033228782E+00002	 0.10445711030727E+00001	 0.22144697801091E+00000	 0.18551061943201E+00001	 0.10573432043038E-00001	 0.11948831747206E-00003
0.11613000432765E+00002	 0.10306492810824E-00001	 0.84053743935988E-00002	 0.73259328870280E-00001	 0.71525395258717E-00001	 0.72917305975360E+00001	 0.10220456295314E-00001	 0.10306492810824E-00001	 0.10249113885226E-00001	 -.18437394916269E-00002	 0.32107658568623E+00002	 0.10448893138121E+00001	 0.22099672527028E+00000	 0.18543859564812E+00001	 0.10588206506648E-00001	 0.11886045204647E-00003
0.11644052447205E+00002	 0.10306350858481E-00001	 0.82055587277700E-00002	 0.72971308580026E-00001	 0.71250391840585E-00001	 0.73070777949865E+00001	 0.10220028256272E-00001	 0.10306350858481E-00001	 0.10248779753454E-00001	 -.20432210256844E-00002	 0.32317379759722E+00002	 0.10452081656982E+00001	 0.22056187125918E+00000	 0.18536633470714E+00001	 0.10599182451766E-00001	 0.11925642010132E-00003
0.11674813492501E+00002	 0.10302550782004E-00001	 0.80584474749745E-00002	 0.72696023486047E-00001	 0.70983091668366E-00001	 0.73185318238225E+00001	 0.10215793788877E-00001	 0.10302550782004E-00001	 0.10244689357724E-00001	 -.21862418827497E-00002	 0.31995922671428E+00002	 0.10455222948472E+00001	 0.22014544205449E+00000	 0.18529481675972E+00001	 0.10605080657116E-00001	 0.11988268758509E-00003
0.11705472155172E+00002	 0.10293020721343E-00001	 0.79547273206503E-00002	 0.72428255808766E-00001	 0.70720280650174E-00001	 0.73249271147675E+00001	 0.10206374185650E-00001	 0.10293020721343E-00001	 0.10235232896482E-00001	 -.22805055758321E-00002	 0.31547714736354E+00002	 0.10458325013592E+00001	 0.21973962745147E+00000	 0.18522362821682E+00001	 0.10604788722133E-00001	 0.11976844142689E-00003
0.11736144263797E+00002	 0.10278259548025E-00001	 0.78783145171370E-00002	 0.72163800287880E-00001	 0.70459925996667E-00001	 0.73265924848933E+00001	 0.10192356265235E-00001	 0.10278259548025E-00001	 0.10220967843438E-00001	 -.23426533263015E-00002	 0.31407176860132E+00002	 0.10461390368939E+00001	 0.21933809562390E+00000	 0.18515252878461E+00001	 0.10599048527762E-00001	 0.11877342991850E-00003
0.11767083432670E+00002	 0.10260031075769E-00001	 0.78263605476863E-00002	 0.71897797737620E-00001	 0.70199144060322E-00001	 0.73249458509220E+00001	 0.10175221281994E-00001	 0.10260031075769E-00001	 0.10203469312829E-00001	 -.23771087651426E-00002	 0.31467599815737E+00002	 0.10464436351376E+00001	 0.21893347199187E+00000	 0.18508095254358E+00001	 0.10589492498772E-00001	 0.11731072093284E-00003
