Time	Dissipation Rate Incompressible	Dissipation Rate Compressible	Ekin incomp	Ekin comp	Enstrophy comp	DR_u	DR_S	DR_Sd	DR_p	Maximum Vorticity	Mean Temperature	uprime	Mean Entropy	ED_S	ED_D
0.52977663890042E+00001	 0.37506221590014E-00002	 0.68770409585296E-00002	 0.12536746589843E+00000	 0.12179064627332E+00000	 0.20511153937446E+00001	 0.33726641976284E-00002	 0.37506221590014E-00002	 0.34982716362033E-00002	 0.33787693223263E-00002	 0.33429915881376E+00002	 0.99606500968201E+00000	 0.28909913628192E+00000	 0.19766739123516E+00001	 0.27786331168425E-00002	 0.47321880869619E-00003
0.53282813055012E+00001	 0.38068399445081E-00002	 0.70168722052818E-00002	 0.12524655975515E+00000	 0.12157578993065E+00000	 0.20656303747741E+00001	 0.34217494563155E-00002	 0.38068399445081E-00002	 0.35498507826838E-00002	 0.34670214225980E-00002	 0.33892220296002E+00002	 0.99609081421857E+00000	 0.28895969702267E+00000	 0.19763625177440E+00001	 0.28122487589688E-00002	 0.47981968463878E-00003
0.53587108017081E+00001	 0.38618659652899E-00002	 0.71056568186691E-00002	 0.12512597572224E+00000	 0.12135825415167E+00000	 0.20816036138867E+00001	 0.34710608541761E-00002	 0.38618659652899E-00002	 0.36011725341965E-00002	 0.35044842844726E-00002	 0.48128992132293E+00002	 0.99612277896104E+00000	 0.28882056219763E+00000	 0.19760478435802E+00001	 0.28475037964206E-00002	 0.48434051021601E-00003
0.53891090969147E+00001	 0.39154498161666E-00002	 0.71315860938187E-00002	 0.12500700924674E+00000	 0.12113948263144E+00000	 0.20987477215591E+00001	 0.35203109821122E-00002	 0.39154498161666E-00002	 0.36519246056567E-00002	 0.34796614881619E-00002	 0.54829271908605E+00002	 0.99616022948486E+00000	 0.28868322806234E+00000	 0.19757294070735E+00001	 0.28840871259434E-00002	 0.48700120414276E-00003
0.54195835201475E+00001	 0.39716569890868E-00002	 0.71369532548628E-00002	 0.12489021767147E+00000	 0.12091989198116E+00000	 0.21165957458765E+00001	 0.35713680569524E-00002	 0.39716569890868E-00002	 0.37047137913177E-00002	 0.34322394635452E-00002	 0.55137857996064E+00002	 0.99620315871747E+00000	 0.28854834103545E+00000	 0.19754057792313E+00001	 0.29216668841855E-00002	 0.49069210230078E-00003
0.54501833426278E+00001	 0.40327297956480E-00002	 0.71800654941347E-00002	 0.12477467809728E+00000	 0.12069847338235E+00000	 0.21349202807296E+00001	 0.36253073186148E-00002	 0.40327297956480E-00002	 0.37610251054961E-00002	 0.34190403886385E-00002	 0.54341518262317E+00002	 0.99625225724384E+00000	 0.28841483791845E+00000	 0.19750750719139E+00001	 0.29601260940316E-00002	 0.49676770871955E-00003
0.54807860152182E+00001	 0.40970372899375E-00002	 0.72532306042812E-00002	 0.12466012225940E+00000	 0.12047506093485E+00000	 0.21537069061320E+00001	 0.36812885685749E-00002	 0.40970372899375E-00002	 0.38197633036399E-00002	 0.34334673006414E-00002	 0.52696707997922E+00002	 0.99630774324647E+00000	 0.28828241044665E+00000	 0.19747384043751E+00001	 0.29994134917728E-00002	 0.50422609063213E-00003
0.55000000000000E+00001	 0.41386773164524E-00002	 0.72930687210810E-00002	 0.12458884802384E+00000	 0.12033375527979E+00000	 0.21659129737751E+00001	 0.37174020824785E-00002	 0.41386773164524E-00002	 0.38577031531639E-00002	 0.34353655679171E-00002	 0.52048357221134E+00002	 0.99634589182346E+00000	 0.28819998614832E+00000	 0.19745244146642E+00001	 0.30247287998932E-00002	 0.50929154994635E-00003
0.55106566756463E+00001	 0.41619465013961E-00002	 0.73200370686651E-00002	 0.12454961596044E+00000	 0.12025508455456E+00000	 0.21727447616388E+00001	 0.37375454799110E-00002	 0.41619465013961E-00002	 0.38788799016619E-00002	 0.34411571670032E-00002	 0.51852796687450E+00002	 0.99636816928506E+00000	 0.28815460660375E+00000	 0.19744049408337E+00001	 0.30388472407165E-00002	 0.51220075683582E-00003
0.55409700182968E+00001	 0.42297845643336E-00002	 0.73869328386464E-00002	 0.12443935627340E+00000	 0.12003018332364E+00000	 0.21928566752910E+00001	 0.37961966854814E-00002	 0.42297845643336E-00002	 0.39405791122295E-00002	 0.34463537264170E-00002	 0.51574736552591E+00002	 0.99643611610253E+00000	 0.28802703145527E+00000	 0.19740620102658E+00001	 0.30800627063124E-00002	 0.52088762235475E-00003
0.55710848562793E+00001	 0.42976458232741E-00002	 0.74496476952751E-00002	 0.12433173715358E+00000	 0.11980503269224E+00000	 0.22135057835323E+00001	 0.38551918086695E-00002	 0.42976458232741E-00002	 0.40025372447885E-00002	 0.34471104504866E-00002	 0.50972851596261E+00002	 0.99651098655623E+00000	 0.28790245703893E+00000	 0.19737164497903E+00001	 0.31220690835607E-00002	 0.52929808205073E-00003
0.56010207554635E+00001	 0.43656518822584E-00002	 0.74714607420520E-00002	 0.12422662500982E+00000	 0.11958001886629E+00000	 0.22348638865683E+00001	 0.39146470009943E-00002	 0.43656518822584E-00002	 0.40648638024897E-00002	 0.34065969395623E-00002	 0.49460578314761E+00002	 0.99659360502680E+00000	 0.28778073251444E+00000	 0.19733672930625E+00001	 0.31649923529883E-00002	 0.53731511707560E-00003
0.56308042650684E+00001	 0.44341774990021E-00002	 0.74751254918387E-00002	 0.12412453961958E+00000	 0.11935601774304E+00000	 0.22569209186335E+00001	 0.39746820769990E-00002	 0.44341774990021E-00002	 0.41277334445583E-00002	 0.33473920472805E-00002	 0.46885411626640E+00002	 0.99668351267443E+00000	 0.28766246380040E+00000	 0.19730150408837E+00001	 0.32087279722862E-00002	 0.54518240493920E-00003
0.56604764948732E+00001	 0.45044922616274E-00002	 0.74330111449337E-00002	 0.12402576079398E+00000	 0.11913407783030E+00000	 0.22792017354530E+00001	 0.40356409490926E-00002	 0.45044922616274E-00002	 0.41918066839189E-00002	 0.32412044610148E-00002	 0.43340826910769E+00002	 0.99677997570879E+00000	 0.28754797952571E+00000	 0.19726609827173E+00001	 0.32527397035760E-00002	 0.55414391640952E-00003
0.56900866856506E+00001	 0.45821606428097E-00002	 0.73824892880123E-00002	 0.12392859869253E+00000	 0.11891454540419E+00000	 0.23018337807511E+00001	 0.41003138432468E-00002	 0.45821606428097E-00002	 0.42608412218625E-00002	 0.31216480661497E-00002	 0.39080560486180E+00002	 0.99688431748531E+00000	 0.28743532454279E+00000	 0.19723021727531E+00001	 0.32970776368619E-00002	 0.56812832782076E-00003
0.57196924400964E+00001	 0.46593455013282E-00002	 0.73746592203765E-00002	 0.12383050158317E+00000	 0.11869562347507E+00000	 0.23250204826684E+00001	 0.41648125846295E-00002	 0.46593455013282E-00002	 0.43295982535458E-00002	 0.30450609668306E-00002	 0.34798130159818E+00002	 0.99699691804792E+00000	 0.28732154065108E+00000	 0.19719360239978E+00001	 0.33418323917716E-00002	 0.58216753237756E-00003
0.57493594752001E+00001	 0.47290107324704E-00002	 0.73132455235089E-00002	 0.12373091791920E+00000	 0.11847731869001E+00000	 0.23486738402858E+00001	 0.42254539133103E-00002	 0.47290107324704E-00002	 0.43932455376645E-00002	 0.29199999858443E-00002	 0.32456147272709E+00002	 0.99711777015948E+00000	 0.28720598638051E+00000	 0.19715632104199E+00001	 0.33867497626458E-00002	 0.59207920756052E-00003
0.57791618963174E+00001	 0.47944066484510E-00002	 0.71616165498944E-00002	 0.12363086874467E+00000	 0.11826223362144E+00000	 0.23728709772170E+00001	 0.42838073579892E-00002	 0.47944066484510E-00002	 0.44539449873600E-00002	 0.27076715625344E-00002	 0.31926478488074E+00002	 0.99724754445445E+00000	 0.28708984510623E+00000	 0.19711852106126E+00001	 0.34318037549590E-00002	 0.60025774161374E-00003
0.58091828869485E+00001	 0.48607228514834E-00002	 0.70050862915802E-00002	 0.12352940812258E+00000	 0.11805126141501E+00000	 0.23978566002410E+00001	 0.43425371242963E-00002	 0.48607228514834E-00002	 0.45152011317137E-00002	 0.24898851598665E-00002	 0.30992890844744E+00002	 0.99738682382220E+00000	 0.28697201736126E+00000	 0.19708011936633E+00001	 0.34772109037006E-00002	 0.61005133890160E-00003
0.58394975121413E+00001	 0.49296778177508E-00002	 0.69118237865732E-00002	 0.12342298385662E+00000	 0.11784228301860E+00000	 0.24236816056255E+00001	 0.44025031826831E-00002	 0.49296778177508E-00002	 0.45781482230646E-00002	 0.23336755635086E-00002	 0.30533290154615E+00002	 0.99753593380925E+00000	 0.28684837325275E+00000	 0.19704080063620E+00001	 0.35230445098818E-00002	 0.62241901182859E-00003
0.58699431125434E+00001	 0.49989200634416E-00002	 0.68635258495495E-00002	 0.12330908281401E+00000	 0.11763435423814E+00000	 0.24500918695016E+00001	 0.44623773796004E-00002	 0.49989200634416E-00002	 0.46411323999091E-00002	 0.22223934496405E-00002	 0.30469023710042E+00002	 0.99769368187152E+00000	 0.28671598352610E+00000	 0.19700063601853E+00001	 0.35690384134916E-00002	 0.63582771957009E-00003
0.59004708686018E+00001	 0.50662772316850E-00002	 0.67891131740939E-00002	 0.12318756721141E+00000	 0.11742775643203E+00000	 0.24771330326637E+00001	 0.45212585078187E-00002	 0.50662772316850E-00002	 0.47028424681955E-00002	 0.20862707058984E-00002	 0.31416512888263E+00002	 0.99785839171482E+00000	 0.28657467579604E+00000	 0.19695996781373E+00001	 0.36154499316218E-00002	 0.64854303495710E-00003
0.59310201243677E+00001	 0.51315864790458E-00002	 0.66379513514756E-00002	 0.12306038245150E+00000	 0.11722498420045E+00000	 0.25050152293323E+00001	 0.45794184430607E-00002	 0.51315864790458E-00002	 0.47634167792182E-00002	 0.18745345722573E-00002	 0.32477209975187E+00002	 0.99802784435493E+00000	 0.28642670086371E+00000	 0.19692025850550E+00001	 0.36628056894359E-00002	 0.65987766390529E-00003
0.60213462026684E+00001	 0.53221324607562E-00002	 0.61570788238614E-00002	 0.12260991982194E+00000	 0.11665565783186E+00000	 0.25953634666822E+00001	 0.47543223020268E-00002	 0.53221324607562E-00002	 0.49434588127319E-00002	 0.12136200111295E-00002	 0.34148471917931E+00002	 0.99858457065321E+00000	 0.28590198766003E+00000	 0.19679129072313E+00001	 0.38130603000199E-00002	 0.68212274748134E-00003
0.60517455446208E+00001	 0.53804173618452E-00002	 0.61267028908800E-00002	 0.12243009570728E+00000	 0.11646828974007E+00000	 0.26275347761518E+00001	 0.48101626492256E-00002	 0.53804173618452E-00002	 0.49998234349115E-00002	 0.11268794559684E-00002	 0.34438172730134E+00002	 0.99878839889872E+00000	 0.28569225366617E+00000	 0.19674518513607E+00001	 0.38646647822409E-00002	 0.68642140374699E-00003
0.60820535275009E+00001	 0.54391963343110E-00002	 0.60505130164619E-00002	 0.12224812306696E+00000	 0.11628378537981E+00000	 0.26597496118820E+00001	 0.48655960077841E-00002	 0.54391963343110E-00002	 0.50561108141604E-00002	 0.99440220230156E-00003	 0.34698673980137E+00002	 0.99898913866989E+00000	 0.28547985692743E+00000	 0.19669997838028E+00001	 0.39154102356126E-00002	 0.69212185619600E-00003
0.61122931540961E+00001	 0.55054260828642E-00002	 0.58653654228146E-00002	 0.12206350390045E+00000	 0.11610478676894E+00000	 0.26930275889362E+00001	 0.49252106959089E-00002	 0.55054260828642E-00002	 0.51177916808594E-00002	 0.74757374195521E-00003	 0.35809318512021E+00002	 0.99918902823325E+00000	 0.28526420957941E+00000	 0.19665496798517E+00001	 0.39673664784889E-00002	 0.70176939705863E-00003
0.61424853115757E+00001	 0.55801569936647E-00002	 0.55897499901061E-00002	 0.12187472548017E+00000	 0.11593372162215E+00000	 0.27282824604138E+00001	 0.49902775203622E-00002	 0.55801569936647E-00002	 0.51859992715023E-00002	 0.40375071860383E-00003	 0.37273492140820E+00002	 0.99939199778051E+00000	 0.28504353524818E+00000	 0.19660972657838E+00001	 0.40221563758534E-00002	 0.71511030386417E-00003
0.61726477455354E+00001	 0.56616038870215E-00002	 0.53061120415925E-00002	 0.12168086564786E+00000	 0.11577114661167E+00000	 0.27654077205938E+00001	 0.50596012477744E-00002	 0.56616038870215E-00002	 0.52592725780263E-00002	 0.46839463566177E-00004	 0.38655412727590E+00002	 0.99960153928361E+00000	 0.28481674300956E+00000	 0.19656377603956E+00001	 0.40793670598030E-00002	 0.73156547117646E-00003
0.62027967364992E+00001	 0.57475747003363E-00002	 0.50899484668129E-00002	 0.12148050055180E+00000	 0.11561535386826E+00000	 0.28040814729880E+00001	 0.51315612443457E-00002	 0.57475747003363E-00002	 0.53357774947954E-00002	 -.24582902798248E-00003	 0.39881070905791E+00002	 0.99981993008981E+00000	 0.28458215047305E+00000	 0.19651672096572E+00001	 0.41381075929982E-00002	 0.75040876594369E-00003
0.62329501629690E+00001	 0.58360807281115E-00002	 0.49477417156896E-00002	 0.12127115939278E+00000	 0.11546383984577E+00000	 0.28443300419842E+00001	 0.52049804444945E-00002	 0.58360807281115E-00002	 0.54140838931842E-00002	 -.46634217749464E-00003	 0.40873584150946E+00002	 0.10000481415019E+00001	 0.28433684178310E+00000	 0.19646837511200E+00001	 0.41980778019377E-00002	 0.77059165684772E-00003
0.62631242135074E+00001	 0.59254639975543E-00002	 0.48330272876521E-00002	 0.12105028202130E+00000	 0.11531505306138E+00000	 0.28860377064207E+00001	 0.52788296195547E-00002	 0.59254639975543E-00002	 0.54929851272868E-00002	 -.65995783963474E-00003	 0.41499650930128E+00002	 0.10002862047959E+00001	 0.28407778514730E+00000	 0.19641872841167E+00001	 0.42589033623964E-00002	 0.79128663813690E-00003
0.62933249031916E+00001	 0.60140346106364E-00002	 0.47024310394826E-00002	 0.12081664117564E+00000	 0.11516901054501E+00000	 0.29286861272099E+00001	 0.53517893736199E-00002	 0.60140346106364E-00002	 0.55710431636994E-00002	 -.86861212421680E-00003	 0.41595261075608E+00002	 0.10005337105376E+00001	 0.28380350147668E+00000	 0.19636789181318E+00001	 0.43196621453471E-00002	 0.81218822654601E-00003
0.63235614068629E+00001	 0.60996935004762E-00002	 0.45397759648091E-00002	 0.12057111195742E+00000	 0.11502644203578E+00000	 0.29714008575699E+00001	 0.54221259307745E-00002	 0.60996935004762E-00002	 0.56464260180533E-00002	 -.11066500532442E-00002	 0.41065566738098E+00002	 0.10007899457821E+00001	 0.28351497545094E+00000	 0.19631595229904E+00001	 0.43789979701450E-00002	 0.83287842437258E-00003
0.63538243863827E+00001	 0.61799337953397E-00002	 0.43697014328256E-00002	 0.12031701998474E+00000	 0.11488792482231E+00000	 0.30134950564366E+00001	 0.54880894492567E-00002	 0.61799337953397E-00002	 0.57171758073260E-00002	 -.13474743745004E-00002	 0.39873225177439E+00002	 0.10010528092887E+00001	 0.28321607768009E+00000	 0.19626296461844E+00001	 0.44359615550001E-00002	 0.85239868911614E-00003
0.63841139959401E+00001	 0.62492598416057E-00002	 0.42505574492583E-00002	 0.12005818211900E+00000	 0.11475241843577E+00000	 0.30542216108081E+00001	 0.55465851730374E-00002	 0.62492598416057E-00002	 0.57793392858768E-00002	 -.15287818366185E-00002	 0.38011505640382E+00002	 0.10013192281913E+00001	 0.28291127245010E+00000	 0.19620889510368E+00001	 0.44898115331886E-00002	 0.86762981027745E-00003
0.64144037603206E+00001	 0.63045251136045E-00002	 0.41585944157268E-00002	 0.11979897599490E+00000	 0.11461911351453E+00000	 0.30931466506545E+00001	 0.55960963889549E-00002	 0.63045251136045E-00002	 0.58308214364200E-00002	 -.16722270206932E-00002	 0.37162387297816E+00002	 0.10015851985077E+00001	 0.28260570411193E+00000	 0.19615408175449E+00001	 0.45404668952610E-00002	 0.87650389827148E-00003
0.64446659374150E+00001	 0.63499152427573E-00002	 0.40496469335958E-00002	 0.11954277718116E+00000	 0.11448900137055E+00000	 0.31305386159433E+00001	 0.56390934640311E-00002	 0.63499152427573E-00002	 0.58746975875857E-00002	 -.18250506539899E-00002	 0.36486532789285E+00002	 0.10018473441926E+00001	 0.28230335596205E+00000	 0.19609898742029E+00001	 0.45884641399447E-00002	 0.88125868874262E-00003
0.64748935604296E+00001	 0.63831371619495E-00002	 0.40152410555747E-00002	 0.11928926594094E+00000	 0.11436065341102E+00000	 0.31664251909817E+00001	 0.56747468630146E-00002	 0.63831371619495E-00002	 0.59095750994809E-00002	 -.18943340439062E-00002	 0.36294918191895E+00002	 0.10021035220155E+00001	 0.28200386042386E+00000	 0.19604373991785E+00001	 0.46341680549972E-00002	 0.88032530760638E-00003
0.65000000000000E+00001	 0.64032220292230E-00002	 0.39941146499295E-00002	 0.11908038788009E+00000	 0.11425430383543E+00000	 0.31945138837357E+00001	 0.56995075711593E-00002	 0.64032220292230E-00002	 0.59328250272060E-00002	 -.19387103772765E-00002	 0.36157004385054E+00002	 0.10023112483854E+00001	 0.28175685484721E+00000	 0.19599785225891E+00001	 0.46700030980406E-00002	 0.87617780404402E-00003
0.65045301932459E+00001	 0.64065489433402E-00002	 0.39969393613448E-00002	 0.11904280816444E+00000	 0.11423511359674E+00000	 0.31994367123626E+00001	 0.57037287725355E-00002	 0.64065489433402E-00002	 0.59367581187146E-00002	 -.19398187573697E-00002	 0.36121294725800E+00002	 0.10023482998017E+00001	 0.28171239253825E+00000	 0.19598957064220E+00001	 0.46762789831502E-00002	 0.87537503598083E-00003
0.65347261607682E+00001	 0.64249234403709E-00002	 0.40271761877403E-00002	 0.11879225662356E+00000	 0.11410645362045E+00000	 0.32327669555330E+00001	 0.57302072795589E-00002	 0.64249234403709E-00002	 0.59605734716912E-00002	 -.19333972839509E-00002	 0.35830090004637E+00002	 0.10025919695304E+00001	 0.28141577380993E+00000	 0.19593436069081E+00001	 0.47185705248682E-00002	 0.86748118713108E-00003
0.65649031191449E+00001	 0.64359499940969E-00002	 0.40974917735439E-00002	 0.11854060354713E+00000	 0.11397555129688E+00000	 0.32664987278744E+00001	 0.57531623856638E-00002	 0.64359499940969E-00002	 0.59795464291251E-00002	 -.18820546555812E-00002	 0.35502583169285E+00002	 0.10028294139654E+00001	 0.28111753597280E+00000	 0.19587936238864E+00001	 0.47611538122124E-00002	 0.85486016116214E-00003
0.65950500035122E+00001	 0.64502637212862E-00002	 0.42032465742942E-00002	 0.11828642932701E+00000	 0.11384179136867E+00000	 0.33008761239729E+00001	 0.57782101512485E-00002	 0.64502637212862E-00002	 0.60010687038138E-00002	 -.17978221295195E-00002	 0.35172656049239E+00002	 0.10030617680462E+00001	 0.28081598877440E+00000	 0.19582463911019E+00001	 0.48045850899088E-00002	 0.84365867758907E-00003
0.66251658755535E+00001	 0.64670796972163E-00002	 0.44073962881079E-00002	 0.11802665694200E+00000	 0.11370247440970E+00000	 0.33370597676079E+00001	 0.58057640238849E-00002	 0.64670796972163E-00002	 0.60250935759211E-00002	 -.16176972878132E-00002	 0.34932973816892E+00002	 0.10032905674277E+00001	 0.28050746507238E+00000	 0.19576994982687E+00001	 0.48504336286923E-00002	 0.83251378558566E-00003
0.66552544107996E+00001	 0.64820734876880E-00002	 0.46745368376905E-00002	 0.11775977524310E+00000	 0.11355496001940E+00000	 0.33749817094541E+00001	 0.58337193840515E-00002	 0.64820734876880E-00002	 0.60487251857115E-00002	 -.13741883480211E-00002	 0.34752090471765E+00002	 0.10035160477024E+00001	 0.28019014406066E+00000	 0.19571526297320E+00001	 0.48988546584996E-00002	 0.81851646947662E-00003
0.66852866668091E+00001	 0.65005698943536E-00002	 0.49438048240328E-00002	 0.11748814549107E+00000	 0.11339941058960E+00000	 0.34139373353860E+00001	 0.58644105220540E-00002	 0.65005698943536E-00002	 0.60753866917545E-00002	 -.11315818677217E-00002	 0.34496430526064E+00002	 0.10037377141577E+00001	 0.27986680819165E+00000	 0.19566081429830E+00001	 0.49491296451736E-00002	 0.80511914365957E-00003
0.67152497880474E+00001	 0.65245718945086E-00002	 0.52646949147513E-00002	 0.11721348334884E+00000	 0.11323553141091E+00000	 0.34542644500692E+00001	 0.58989199013726E-00002	 0.65245718945086E-00002	 0.61064538902584E-00002	 -.84175897550708E-00003	 0.35630985502974E+00002	 0.10039554993632E+00001	 0.27953948242165E+00000	 0.19560658886460E+00001	 0.50013016361427E-00002	 0.79370988953398E-00003
0.67451275230662E+00001	 0.65461529586672E-00002	 0.56469743369556E-00002	 0.11693615042096E+00000	 0.11306180037450E+00000	 0.34950783133571E+00001	 0.59325273124462E-00002	 0.65461529586672E-00002	 0.61360663908136E-00002	 -.48909205385796E-00003	 0.36242927307465E+00002	 0.10041683781357E+00001	 0.27920858442027E+00000	 0.19555265966817E+00001	 0.50538371751644E-00002	 0.78026645511122E-00003
0.67749378138991E+00001	 0.65631162219176E-00002	 0.60170576172551E-00002	 0.11665673974214E+00000	 0.11287825269876E+00000	 0.35348135068489E+00001	 0.59630311318791E-00002	 0.65631162219176E-00002	 0.61620834469399E-00002	 -.14502582968478E-00003	 0.36658162804950E+00002	 0.10043755315965E+00001	 0.27887481031476E+00000	 0.19549922553591E+00001	 0.51045369770403E-00002	 0.76453867846418E-00003
0.68047009155321E+00001	 0.65795765818377E-00002	 0.63721149801048E-00002	 0.11637466699226E+00000	 0.11268545846217E+00000	 0.35737168989009E+00001	 0.59925056268491E-00002	 0.65795765818377E-00002	 0.61872785369091E-00002	 0.18483644319578E-00003	 0.36855578713959E+00002	 0.10045778084405E+00001	 0.27853745049486E+00000	 0.19544618947848E+00001	 0.51533628743339E-00002	 0.74931359179057E-00003
0.68344361208831E+00001	 0.65932403580940E-00002	 0.67379840698277E-00002	 0.11608822781997E+00000	 0.11248268870572E+00000	 0.36121600586699E+00001	 0.60200034841711E-00002	 0.65932403580940E-00002	 0.62101803600363E-00002	 0.52780370979140E-00003	 0.36180601002161E+00002	 0.10047764354342E+00001	 0.27819444976487E+00000	 0.19539331480655E+00001	 0.52006794324145E-00002	 0.73313903326348E-00003
0.68641526885603E+00001	 0.66018695921158E-00002	 0.70573457538274E-00002	 0.11579780863901E+00000	 0.11227038632526E+00000	 0.36496842670599E+00001	 0.60441662325139E-00002	 0.66018695921158E-00002	 0.62291374232484E-00002	 0.82820833057901E-00003	 0.36066964925930E+00002	 0.10049719880050E+00001	 0.27784625081630E+00000	 0.19534061830662E+00001	 0.52461108218955E-00002	 0.71476181911677E-00003
0.68938548540947E+00001	 0.66089160648657E-00002	 0.72925842777298E-00002	 0.11550573758566E+00000	 0.11205071464463E+00000	 0.36862545715268E+00001	 0.60667131140832E-00002	 0.66089160648657E-00002	 0.62465038857306E-00002	 0.10460803919992E-00002	 0.36488391002213E+00002	 0.10051649281864E+00001	 0.27749563069913E+00000	 0.19528817787924E+00001	 0.52897769802909E-00002	 0.69631949249933E-00003
0.69235402069256E+00001	 0.66184784163024E-00002	 0.74556281473398E-00002	 0.11521415048362E+00000	 0.11182583541221E+00000	 0.37221848860522E+00001	 0.60899356964929E-00002	 0.66184784163024E-00002	 0.62651960495284E-00002	 0.11904320978114E-00002	 0.36788331162441E+00002	 0.10053557609343E+00001	 0.27714514907489E+00000	 0.19523598415140E+00001	 0.53322115054805E-00002	 0.68020690537680E-00003
0.69531999279497E+00001	 0.66312496612834E-00002	 0.75789329964227E-00002	 0.11492391599237E+00000	 0.11159696731484E+00000	 0.37578455242922E+00001	 0.61144250365710E-00002	 0.66312496612834E-00002	 0.62858298751629E-00002	 0.12931031212599E-00002	 0.37211001543604E+00002	 0.10055454797909E+00001	 0.27679585256090E+00000	 0.19518387320297E+00001	 0.53739408307866E-00002	 0.66669304277411E-00003
0.69828255747878E+00001	 0.66449684933538E-00002	 0.76814673198333E-00002	 0.11463524251356E+00000	 0.11136449123615E+00000	 0.37931626962315E+00001	 0.61390155220073E-00002	 0.66449684933538E-00002	 0.63068361069114E-00002	 0.13746312129219E-00002	 0.37810837942030E+00002	 0.10057352636371E+00001	 0.27644799693440E+00000	 0.19513164498697E+00001	 0.54149432545042E-00002	 0.65436502470727E-00003
0.70000000000000E+00001	 0.66536434670044E-00002	 0.77248613781871E-00002	 0.11446865209793E+00000	 0.11122812083781E+00000	 0.38133784532230E+00001	 0.61534409661623E-00002	 0.66536434670044E-00002	 0.63193649356389E-00002	 0.14054964425482E-00002	 0.38095631421692E+00002	 0.10058457879988E+00001	 0.27624705379778E+00000	 0.19510124808487E+00001	 0.54383358344899E-00002	 0.64793124018885E-00003
0.70118325040341E+00001	 0.66599521637063E-00002	 0.77604712558762E-00002	 0.11435429090663E+00000	 0.11113355946206E+00000	 0.38270630374228E+00001	 0.61634009862049E-00002	 0.66599521637063E-00002	 0.63281247500585E-00002	 0.14323465058176E-00002	 0.38252702330547E+00002	 0.10059222068046E+00001	 0.27610902545508E+00000	 0.19508025495035E+00001	 0.54541637448247E-00002	 0.64390832224924E-00003
0.70413807271804E+00001	 0.66752794582918E-00002	 0.78279173227009E-00002	 0.11407048718380E+00000	 0.11089545673897E+00000	 0.38609442109955E+00001	 0.61879777418256E-00002	 0.66752794582918E-00002	 0.63496778928143E-00002	 0.14782394298866E-00002	 0.38475236217827E+00002	 0.10061138886745E+00001	 0.27576618983456E+00000	 0.19502767779062E+00001	 0.54934476578506E-00002	 0.63369337318677E-00003
0.70709096730315E+00001	 0.66887314008386E-00002	 0.78717444029157E-00002	 0.11379011112767E+00000	 0.11065516548679E+00000	 0.38946212057829E+00001	 0.62117537399090E-00002	 0.66887314008386E-00002	 0.63700889600448E-00002	 0.15016554428709E-00002	 0.38417493890560E+00002	 0.10063063064515E+00001	 0.27542707580249E+00000	 0.19497494845961E+00001	 0.55328370677820E-00002	 0.62198702419171E-00003
0.71004670864217E+00001	 0.67022031975752E-00002	 0.78729841875470E-00002	 0.11351441464039E+00000	 0.11041340239051E+00000	 0.39283287509078E+00001	 0.62359427513881E-00002	 0.67022031975752E-00002	 0.63907815809858E-00002	 0.14822026065612E-00002	 0.38089668552633E+00002	 0.10064992509187E+00001	 0.27509321406921E+00000	 0.19492202057552E+00001	 0.55728248940032E-00002	 0.60960016347445E-00003
0.71300418252101E+00001	 0.67159917880037E-00002	 0.78237241494975E-00002	 0.11324584593058E+00000	 0.11017199560848E+00000	 0.39620331148494E+00001	 0.62608225411556E-00002	 0.67159917880037E-00002	 0.64120244642469E-00002	 0.14116996852506E-00002	 0.37542338014751E+00002	 0.10066925909539E+00001	 0.27476759383229E+00000	 0.19486893326100E+00001	 0.56136437556519E-00002	 0.59651207236878E-00003
0.71596561194641E+00001	 0.67285825681528E-00002	 0.77791123953674E-00002	 0.11298564674652E+00000	 0.10993153187741E+00000	 0.39965538283173E+00001	 0.62862349438260E-00002	 0.67285825681528E-00002	 0.64331626876253E-00002	 0.13459497077420E-00002	 0.36843100555004E+00002	 0.10068859147716E+00001	 0.27445175258628E+00000	 0.19481568775002E+00001	 0.56564403752771E-00002	 0.58117065798197E-00003
0.71893324041469E+00001	 0.67406069666947E-00002	 0.76691400360826E-00002	 0.11273552926466E+00000	 0.10969309765712E+00000	 0.40321891909942E+00001	 0.63126787044542E-00002	 0.67406069666947E-00002	 0.64548030588587E-00002	 0.12143369772239E-00002	 0.36060100803832E+00002	 0.10070782257620E+00001	 0.27414780595470E+00000	 0.19476245387631E+00001	 0.57015425574871E-00002	 0.56353688544946E-00003
0.72190382450850E+00001	 0.67561191447027E-00002	 0.75258678105548E-00002	 0.11249725964831E+00000	 0.10945869156995E+00000	 0.40692871486985E+00001	 0.63423313486883E-00002	 0.67561191447027E-00002	 0.64797168279380E-00002	 0.10461509826168E-00002	 0.35238431686162E+00002	 0.10072699338773E+00001	 0.27385794328241E+00000	 0.19470922419004E+00001	 0.57493520794665E-00002	 0.54617798116617E-00003
0.72487694956036E+00001	 0.67724795407001E-00002	 0.73696824535330E-00002	 0.11227094835648E+00000	 0.10922882356853E+00000	 0.41074559522921E+00001	 0.63735449132955E-00002	 0.67724795407001E-00002	 0.65059547030816E-00002	 0.86372775045140E-00003	 0.34388990228738E+00002	 0.10074607637675E+00001	 0.27358234391920E+00000	 0.19465605189447E+00001	 0.57992210330159E-00002	 0.52774001439019E-00003
